non_word	real_word	jaro_winkler	levenshtein_distance	corpus	aspell_rank	aspell_n_candidates	edit_distance_rank	edit_distance_n_candidates
caluclate	calculate	0.9740740740740741	2	wikipedia	0	6	0	1
caluculate	calculate	0.9507407407407407	1	wikipedia	0	6	0	1
calulate	calculate	0.9740740740740741	1	wikipedia	0	15	0	1
caluclated	calculated	0.9766666666666667	2	wikipedia	0	7	0	1
caluculated	calculated	0.9554545454545454	1	wikipedia	0	6	0	1
calulated	calculated	0.9766666666666667	1	wikipedia	0	5	0	1
calender	calendar	0.95	1	wikipedia	5	11	-1	1
caligraphy	calligraphy	0.9787878787878788	1	wikipedia	0	4	0	1
campain	campaign	0.975	1	wikipedia	0	35	0	1
campains	campaigns	0.9777777777777777	1	wikipedia	0	11	0	1
cant	can't	0.9533333333333333	1	wikipedia	3	28	-1	1
candadate	candidate	0.9305555555555555	1	wikipedia	0	6	0	1
cannister	canister	0.9740740740740741	1	wikipedia	0	6	0	1
cannisters	canisters	0.9766666666666667	1	wikipedia	0	19	0	1
cannonical	canonical	0.9507407407407407	1	wikipedia	0	4	0	1
cant	cant	1.0	0	wikipedia	0	28	0	1
caperbility	capability	0.9342424242424243	2	wikipedia	0	6	0	1
carcas	carcass	0.9714285714285714	1	wikipedia	0	21	0	1
careing	caring	0.9666666666666667	1	wikipedia	0	60	0	5
carniverous	carnivorous	0.9436363636363637	1	wikipedia	1	10	0	1
cartilege	cartilage	0.9305555555555555	1	wikipedia	0	9	0	1
cartilidge	cartilage	0.9377777777777778	2	wikipedia	0	10	1	2
carthographer	cartographer	0.9346153846153846	1	wikipedia	0	6	0	1
cartrige	cartridge	0.9777777777777777	1	wikipedia	0	7	0	1
casette	cassette	0.9708333333333333	1	wikipedia	0	17	0	1
cassawory	cassowary	0.9777777777777777	2	wikipedia	0	6	0	1
cassowarry	cassowary	0.98	1	wikipedia	0	4	0	1
casulaties	casualties	0.98	2	wikipedia	0	6	0	1
causalities	casualties	0.9224242424242424	3	wikipedia	2	3	-1	1
casulaty	casualty	0.975	2	wikipedia	0	6	0	1
catagories	categories	0.9533333333333333	1	wikipedia	0	6	0	1
catagory	category	0.9416666666666667	1	wikipedia	0	12	0	1
catterpilar	caterpillar	0.9575757575757576	2	wikipedia	0	20	0	1
catterpilars	caterpillars	0.961111111111111	2	wikipedia	0	5	0	1
cathlic	catholic	0.975	1	wikipedia	0	15	0	1
cemetaries	cemeteries	0.9377777777777778	1	wikipedia	0	12	0	1
cemetarey	cemetery	0.9527777777777777	2	wikipedia	0	9	0	1
cemetary	cemetery	0.95	1	wikipedia	0	14	0	1
censur	censor	0.9333333333333333	1	wikipedia	3	16	2	4
censur	censure	0.9714285714285714	1	wikipedia	0	16	0	4
sensure	censure	0.9047619047619048	1	wikipedia	4	16	0	2
cencus	census	0.8755555555555556	1	wikipedia	0	86	0	1
centruies	centuries	0.9777777777777777	2	wikipedia	0	19	0	1
centruy	century	0.9714285714285714	2	wikipedia	0	11	0	1
cerimonial	ceremonial	0.9014814814814816	1	wikipedia	1	5	0	1
cerimonies	ceremonies	0.9014814814814816	1	wikipedia	0	5	0	1
cerimonious	ceremonious	0.9109090909090909	1	wikipedia	0	6	0	1
cerimony	ceremony	0.9416666666666667	1	wikipedia	0	18	0	1
ceratin	certain	0.9666666666666667	2	wikipedia	0	9	0	2
certainity	certainty	0.98	1	wikipedia	0	5	0	1
cervial	cervical	0.975	1	wikipedia	0	21	0	1
chariman	chairman	0.9708333333333333	2	wikipedia	0	12	0	1
carachter	character	0.9333333333333333	2	wikipedia	-1	21	0	1
charachter	character	0.98	1	wikipedia	0	12	0	1
charistics	characteristics	0.8933333333333334	5	wikipedia	-1	6	-1	2
charaterized	characterized	0.9846153846153847	1	wikipedia	0	5	0	1
charachters	characters	0.9818181818181818	1	wikipedia	0	21	0	1
carismatic	charismatic	0.9727272727272728	1	wikipedia	0	9	0	1
chasr	chase	0.92	1	wikipedia	6	28	4	6
chasr	chaser	0.9666666666666667	1	wikipedia	0	28	0	6
sheat	cheat	0.8666666666666667	1	wikipedia	11	29	8	10
chemcial	chemical	0.975	2	wikipedia	0	10	0	1
chemcially	chemically	0.98	2	wikipedia	0	5	0	1
chemicaly	chemically	0.98	1	wikipedia	0	4	0	3
chemestry	chemistry	0.9555555555555556	1	wikipedia	0	7	0	1
cheif	chief	0.9466666666666665	2	wikipedia	1	53	1	2
childbird	childbirth	0.9377777777777778	2	wikipedia	2	8	0	1
childrens	children's	0.98	1	wikipedia	-1	7	-1	1
choosen	chosen	0.9666666666666667	1	wikipedia	1	11	1	4
curch	church	0.9500000000000001	1	wikipedia	2	66	0	2
ciricuit	circuit	0.9375	1	wikipedia	0	8	0	1
civillian	civilian	0.9777777777777777	1	wikipedia	0	4	0	1
claimes	claims	0.9714285714285714	1	wikipedia	3	13	1	5
claer	clear	0.9466666666666665	2	wikipedia	0	51	0	1
clera	clear	0.9533333333333333	2	wikipedia	2	42	0	2
cleareance	clearance	0.9355555555555555	1	wikipedia	0	5	0	1
claerer	clearer	0.9619047619047619	2	wikipedia	0	15	0	1
claerly	clearly	0.9619047619047619	2	wikipedia	0	24	0	1
clincial	clinical	0.975	2	wikipedia	0	12	0	1
clinicaly	clinically	0.98	1	wikipedia	0	2	0	2
coudl	cloud	0.88	2	wikipedia	1	44	-1	1
caost	coast	0.94	2	wikipedia	1	7	1	4
colateral	collateral	0.9766666666666667	1	wikipedia	0	10	0	1
collegue	colleague	0.9777777777777777	1	wikipedia	0	7	0	2
collegues	colleagues	0.98	1	wikipedia	0	9	0	2
collectable	collectible	0.9636363636363636	1	wikipedia	2	10	0	1
collonies	colonies	0.9740740740740741	1	wikipedia	0	37	0	1
collonade	colonnade	0.9481481481481482	2	wikipedia	0	27	0	2
collony	colony	0.9666666666666667	1	wikipedia	0	20	0	1
colouration	coloration	0.9818181818181818	1	wikipedia	0	10	0	1
collosal	colossal	0.9416666666666667	2	wikipedia	0	12	0	2
coloration	colouration	0.9818181818181818	1	wikipedia	-1	6	-1	1
comback	comeback	0.9708333333333333	1	wikipedia	2	10	0	1
comming	coming	0.9666666666666667	1	wikipedia	0	45	0	4
comander	commandeer	0.9533333333333333	2	wikipedia	1	10	-1	3
comander	commander	0.9740740740740741	1	wikipedia	0	10	0	3
comando	commando	0.9708333333333333	1	wikipedia	0	22	0	1
comandos	commandos	0.9740740740740741	1	wikipedia	0	10	0	1
commandoes	commandos	0.98	1	wikipedia	2	12	0	1
commmemorated	commemorated	0.967948717948718	1	wikipedia	0	4	0	1
commemerative	commemorative	0.9692307692307692	1	wikipedia	0	6	0	1
commericial	commercial	0.9618181818181818	1	wikipedia	0	3	0	1
commericially	commercially	0.967948717948718	1	wikipedia	0	3	0	1
comision	commission	0.9533333333333333	2	wikipedia	0	18	0	6
comission	commission	0.9766666666666667	1	wikipedia	0	10	0	2
commision	commission	0.98	1	wikipedia	0	13	0	1
comisioned	commissioned	0.9611111111111111	2	wikipedia	0	14	0	1
comissioned	commissioned	0.9805555555555555	1	wikipedia	0	9	0	1
commisioned	commissioned	0.9833333333333333	1	wikipedia	0	10	0	1
comisioner	commissioner	0.9611111111111111	2	wikipedia	0	11	0	1
comissioner	commissioner	0.9805555555555555	1	wikipedia	0	11	0	1
commisioner	commissioner	0.9833333333333333	1	wikipedia	0	8	0	1
comisioning	commissioning	0.9641025641025641	2	wikipedia	0	10	0	1
comissioning	commissioning	0.9820512820512821	1	wikipedia	0	4	0	1
commisioning	commissioning	0.9846153846153847	1	wikipedia	0	5	0	1
comisions	commissions	0.9057239057239058	2	wikipedia	3	30	2	4
comissions	commissions	0.9787878787878788	1	wikipedia	0	14	0	2
commisions	commissions	0.9418181818181818	1	wikipedia	1	13	0	1
comited	committed	0.9481481481481482	2	wikipedia	0	19	-1	1
comitted	committed	0.9740740740740741	1	wikipedia	0	10	0	2
commited	committed	0.9777777777777777	1	wikipedia	2	25	0	2
comittee	committee	0.9740740740740741	1	wikipedia	0	12	0	1
commitee	committee	0.9777777777777777	1	wikipedia	0	17	0	1
committe	committee	0.9777777777777777	1	wikipedia	0	12	0	2
comiting	committing	0.9533333333333333	2	wikipedia	0	18	-1	1
comitting	committing	0.9766666666666667	1	wikipedia	0	9	0	2
commiting	committing	0.98	1	wikipedia	0	2	0	2
commongly	commonly	0.9777777777777777	1	wikipedia	0	5	0	1
communciation	communication	0.9846153846153847	2	wikipedia	0	7	0	1
comparitive	comparative	0.9436363636363637	1	wikipedia	0	6	0	1
comparision	comparison	0.9818181818181818	1	wikipedia	0	4	0	1
compatiblity	compatibility	0.967948717948718	1	wikipedia	0	5	0	1
competance	competence	0.9377777777777778	1	wikipedia	0	8	0	1
competant	competent	0.9555555555555556	1	wikipedia	0	12	0	1
compitent	competent	0.9305555555555555	1	wikipedia	0	18	0	1
competion	competition	0.9636363636363636	2	wikipedia	1	18	-1	1
competive	competitive	0.9636363636363636	2	wikipedia	0	12	0	4
complier	compiler	0.975	2	wikipedia	0	15	0	4
competion	completion	0.98	1	wikipedia	0	18	0	1
comphrehensive	comprehensive	0.9703296703296703	1	wikipedia	0	4	0	1
comprimise	compromise	0.9377777777777778	1	wikipedia	1	6	0	1
consentrate	concentrate	0.9575757575757576	1	wikipedia	2	6	0	1
consentrated	concentrated	0.961111111111111	1	wikipedia	2	6	0	1
consentrates	concentrates	0.961111111111111	1	wikipedia	2	7	0	1
consept	concept	0.9333333333333333	1	wikipedia	1	10	1	2
consern	concern	0.9333333333333333	1	wikipedia	2	31	0	1
conserned	concerned	0.9481481481481482	1	wikipedia	2	8	1	2
conserning	concerning	0.9533333333333333	1	wikipedia	1	7	0	2
condemmed	condemned	0.9555555555555556	1	wikipedia	0	11	0	1
condidtion	condition	0.98	1	wikipedia	0	6	0	1
condidtions	conditions	0.9818181818181818	1	wikipedia	0	10	0	1
confidental	confidential	0.9833333333333333	1	wikipedia	0	6	0	1
confidentally	confidentially	0.9857142857142858	1	wikipedia	2	6	0	1
coform	conform	0.9619047619047619	1	wikipedia	2	19	0	1
congresional	congressional	0.9846153846153847	1	wikipedia	0	7	0	1
conjecutre	conjecture	0.98	2	wikipedia	0	6	0	1
conived	connived	0.9708333333333333	1	wikipedia	0	24	0	1
cannotation	connotation	0.9154545454545455	1	wikipedia	3	6	1	2
cannotations	connotations	0.8954545454545454	1	wikipedia	5	15	1	2
conquerer	conqueror	0.9555555555555556	1	wikipedia	2	10	1	2
conquerers	conquerors	0.96	1	wikipedia	0	8	0	1
concious	conscious	0.9740740740740741	1	wikipedia	0	57	0	1
conciously	consciously	0.9321212121212121	1	wikipedia	1	6	0	1
conciousness	consciousness	0.9042735042735043	1	wikipedia	1	5	0	1
concensus	consensus	0.8898148148148148	1	wikipedia	5	18	0	1
conscent	consent	0.975	1	wikipedia	2	35	0	1
conservitive	conservative	0.9484848484848484	1	wikipedia	0	5	0	1
concider	consider	0.9416666666666667	1	wikipedia	3	15	2	3
consdider	consider	0.9527777777777777	1	wikipedia	0	14	0	1
concidered	considered	0.9533333333333333	1	wikipedia	0	8	0	1
consdidered	considered	0.9218181818181819	1	wikipedia	0	5	0	1
considerd	considered	0.98	1	wikipedia	0	6	0	3
conciders	considers	0.9481481481481482	1	wikipedia	3	12	0	2
consolodate	consolidate	0.9636363636363636	1	wikipedia	0	5	0	1
consolodated	consolidated	0.9666666666666666	1	wikipedia	0	4	0	1
consonent	consonant	0.9555555555555556	1	wikipedia	0	7	0	1
consonents	consonants	0.96	1	wikipedia	0	8	0	1
consorcium	consortium	0.96	1	wikipedia	0	13	0	1
constatn	constant	0.975	2	wikipedia	0	4	0	1
constanly	constantly	0.98	1	wikipedia	0	6	0	2
consituencies	constituencies	0.9703296703296703	1	wikipedia	0	10	0	1
consituency	constituency	0.9651515151515152	1	wikipedia	0	5	0	1
constituant	constituent	0.9636363636363636	1	wikipedia	0	6	0	1
constituants	constituents	0.9666666666666666	1	wikipedia	0	12	0	1
consitution	constitution	0.946969696969697	1	wikipedia	0	13	0	1
constituion	constitution	0.9833333333333333	1	wikipedia	0	7	0	1
costitution	constitution	0.9777777777777777	1	wikipedia	0	5	0	1
consitutional	constitutional	0.9549450549450549	1	wikipedia	0	3	0	1
constituional	constitutional	0.9857142857142858	1	wikipedia	0	4	0	1
constaints	constraints	0.9818181818181818	1	wikipedia	2	18	0	2
constuction	construction	0.9833333333333333	1	wikipedia	0	5	0	1
consumate	consummate	0.98	1	wikipedia	0	6	0	2
consumated	consummated	0.9818181818181818	1	wikipedia	0	5	0	1
containes	contains	0.9777777777777777	1	wikipedia	3	9	1	4
countains	contains	0.9703703703703703	1	wikipedia	0	13	0	3
contaiminate	contaminate	0.9651515151515152	1	wikipedia	0	7	0	1
contemporaneus	contemporaneous	0.9866666666666667	1	wikipedia	0	6	0	1
contamporaries	contemporaries	0.9406593406593406	1	wikipedia	0	6	0	1
contamporary	contemporary	0.9303030303030303	1	wikipedia	0	5	0	1
contemporaneus	contemporary	0.9095238095238095	4	wikipedia	-1	6	-1	1
continueing	continuing	0.9818181818181818	1	wikipedia	0	19	0	1
continous	continuous	0.9577777777777777	1	wikipedia	0	21	0	1
continously	continuously	0.9651515151515152	1	wikipedia	0	11	0	1
contributer	contributor	0.9636363636363636	1	wikipedia	1	7	1	4
contributers	contributors	0.9666666666666666	1	wikipedia	4	9	1	2
controll	control	0.975	1	wikipedia	2	11	0	2
controled	controlled	0.98	1	wikipedia	2	15	0	1
controling	controlling	0.9818181818181818	1	wikipedia	0	10	0	1
controlls	controls	0.9777777777777777	1	wikipedia	4	16	0	1
contravercial	controversial	0.9384615384615385	2	wikipedia	0	17	0	1
controvercial	controversial	0.9692307692307692	1	wikipedia	0	8	0	1
controveries	controversies	0.967948717948718	1	wikipedia	0	8	0	1
contraversy	controversy	0.9636363636363636	1	wikipedia	0	5	0	1
controvercy	controversy	0.9636363636363636	1	wikipedia	0	8	0	1
controvery	controversy	0.9818181818181818	1	wikipedia	0	5	0	2
conveinent	convenient	0.98	2	wikipedia	0	14	0	1
convienient	convenient	0.9618181818181818	1	wikipedia	0	12	0	1
convential	conventional	0.9666666666666667	2	wikipedia	0	4	0	5
convertion	conversion	0.96	1	wikipedia	3	11	1	3
coverted	converted	0.9703703703703703	1	wikipedia	6	13	2	3
convertor	converter	0.9555555555555556	1	wikipedia	2	12	0	2
convertors	converters	0.96	1	wikipedia	0	10	0	2
conveyer	conveyor	0.95	1	wikipedia	2	12	2	3
coorperation	cooperation	0.9593434343434344	1	wikipedia	0	7	0	1
coordiantion	coordination	0.9833333333333333	2	wikipedia	0	6	0	1
cpoy	copy	0.9249999999999999	2	wikipedia	0	5	0	3
copywrite	copyright	0.9111111111111111	4	wikipedia	5	7	-1	1
corparate	corporate	0.9305555555555555	1	wikipedia	0	27	0	1
coorperation	corporation	0.9535353535353536	2	wikipedia	1	7	-1	1
corrispond	correspond	0.96	1	wikipedia	0	8	0	1
corrisponded	corresponded	0.9666666666666666	1	wikipedia	0	6	0	1
correspondant	correspondent	0.9692307692307692	1	wikipedia	2	10	0	1
corrispondant	correspondent	0.9384615384615385	2	wikipedia	0	8	0	1
correspondants	correspondents	0.9714285714285714	1	wikipedia	2	8	0	1
corrispondants	correspondents	0.9428571428571428	2	wikipedia	0	6	0	1
correponding	corresponding	0.9846153846153847	1	wikipedia	0	5	0	1
correposding	corresponding	0.9346153846153846	2	wikipedia	-1	7	0	1
corrisponding	corresponding	0.9692307692307692	1	wikipedia	0	9	0	1
corrisponds	corresponds	0.9636363636363636	1	wikipedia	0	5	0	1
corosion	corrosion	0.9740740740740741	1	wikipedia	0	16	0	1
coudl	could	0.9533333333333333	2	wikipedia	0	44	0	1
sould	could	0.8666666666666667	1	wikipedia	11	34	5	8
councellor	councillor	0.96	1	wikipedia	-1	12	1	2
councellors	councillors	0.9636363636363636	1	wikipedia	-1	6	1	2
councellor	counsellor	0.96	1	wikipedia	-1	12	0	2
councellors	counsellors	0.9636363636363636	1	wikipedia	-1	6	0	2
councellor	counselor	0.9377777777777778	2	wikipedia	1	12	-1	2
councellors	counselors	0.9436363636363637	2	wikipedia	1	6	-1	2
ocuntries	countries	0.9629629629629629	2	wikipedia	0	9	0	1
ocuntry	country	0.9523809523809524	2	wikipedia	0	11	0	1
coururier	courier	0.9269841269841269	2	wikipedia	0	10	-1	1
coururier	couturier	0.8898148148148148	1	wikipedia	3	10	0	1
convenant	covenant	0.9037037037037037	1	wikipedia	4	6	0	1
coverted	covered	0.975	1	wikipedia	5	13	0	3
coverted	coveted	0.975	1	wikipedia	4	13	1	3
cpoy	coy	0.9166666666666666	1	wikipedia	1	5	1	3
creaeted	created	0.9464285714285714	1	wikipedia	0	16	0	1
critereon	criterion	0.9555555555555556	1	wikipedia	0	7	0	1
critisize	criticise	0.9305555555555555	2	wikipedia	-1	6	-1	1
critisized	criticised	0.9377777777777778	2	wikipedia	-1	6	-1	1
critisizes	criticises	0.9377777777777778	2	wikipedia	-1	5	-1	1
critising	criticising	0.9414141414141414	2	wikipedia	-1	22	-1	2
critisizing	criticising	0.9436363636363637	2	wikipedia	-1	8	-1	1
critisism	criticism	0.9305555555555555	1	wikipedia	1	7	0	1
critisisms	criticisms	0.9155555555555556	1	wikipedia	0	8	0	1
critisize	criticize	0.9555555555555556	1	wikipedia	0	6	0	1
critisized	criticized	0.96	1	wikipedia	0	6	0	1
critisizes	criticizes	0.9155555555555556	1	wikipedia	4	5	0	1
critising	criticizing	0.9232323232323232	3	wikipedia	1	22	-1	2
critisizing	criticizing	0.9636363636363636	1	wikipedia	0	8	0	1
criticists	critics	0.9400000000000001	3	wikipedia	-1	11	-1	1
crucifiction	crucifixion	0.9484848484848484	2	wikipedia	0	18	0	1
crusies	cruises	0.9666666666666667	2	wikipedia	1	16	1	3
culiminating	culminating	0.9169191919191918	1	wikipedia	0	6	0	1
cumulatative	cumulative	0.9666666666666667	2	wikipedia	0	3	0	1
currenly	currently	0.9777777777777777	1	wikipedia	0	4	0	2
cxan	cyan	0.8500000000000001	1	wikipedia	2	5	2	3
dael	dahl	0.8666666666666667	1	wikipedia	-1	6	-1	3
doub	daub	0.8500000000000001	1	wikipedia	4	8	5	6
de_rigeur	de rigueur	0.8837037037037038	2	wikipedia	-1	46	-1	1
dael	deal	0.9249999999999999	2	wikipedia	1	6	1	3
debateable	debatable	0.9355555555555555	1	wikipedia	2	10	0	1
decieved	deceived	0.9708333333333333	2	wikipedia	0	19	0	1
decideable	decidable	0.9355555555555555	1	wikipedia	2	11	0	1
deside	decide	0.9111111111111112	1	wikipedia	2	35	1	5
decidely	decidedly	0.9777777777777777	1	wikipedia	0	13	0	1
ecidious	deciduous	0.7414021164021163	2	wikipedia	16	47	0	1
decypher	decipher	0.9416666666666667	1	wikipedia	0	6	0	1
decyphered	deciphered	0.9533333333333333	1	wikipedia	0	16	0	1
descision	decision	0.937037037037037	1	wikipedia	0	12	0	1
descisions	decisions	0.8844444444444444	1	wikipedia	1	18	0	1
decomposit	decompose	0.9377777777777778	2	wikipedia	1	6	1	4
decomposited	decomposed	0.9666666666666667	2	wikipedia	0	5	0	1
decomposits	decomposes	0.9436363636363637	2	wikipedia	0	8	0	2
decompositing	decomposing	0.9692307692307692	2	wikipedia	1	3	0	2
definance	defiance	0.9527777777777777	1	wikipedia	0	6	0	2
deffine	define	0.9666666666666667	1	wikipedia	2	19	0	1
deffined	defined	0.9708333333333333	1	wikipedia	2	21	0	1
definate	definite	0.95	1	wikipedia	0	25	0	1
definit	definite	0.975	1	wikipedia	0	13	0	2
definately	definitely	0.96	1	wikipedia	0	11	0	1
definatly	definitely	0.9377777777777778	2	wikipedia	1	7	-1	1
definetly	definitely	0.9577777777777777	2	wikipedia	0	15	0	2
definitly	definitely	0.98	1	wikipedia	0	8	0	1
dieties	deities	0.9571428571428572	2	wikipedia	2	11	0	3
diety	deity	0.94	2	wikipedia	1	16	1	6
damenor	demeanor	0.9196428571428571	2	wikipedia	2	21	0	2
demenor	demeanor	0.975	1	wikipedia	0	26	0	1
damenor	demeanour	0.8904761904761904	3	wikipedia	-1	21	-1	2
demenor	demeanour	0.9555555555555556	2	wikipedia	-1	26	-1	1
demographical	demographic	0.9692307692307692	2	wikipedia	3	7	1	4
denegrating	denigrating	0.9575757575757576	1	wikipedia	0	7	0	1
dependance	dependence	0.9377777777777778	1	wikipedia	0	8	0	1
dependancy	dependency	0.96	1	wikipedia	0	7	0	1
dependant	dependent	0.9555555555555556	1	wikipedia	2	10	-1	1
deriviated	derived	0.9400000000000001	3	wikipedia	0	13	-1	1
dirived	derived	0.8642857142857143	1	wikipedia	3	31	0	1
derogitory	derogatory	0.96	1	wikipedia	0	7	0	1
decendant	descendant	0.9733333333333334	1	wikipedia	0	7	0	3
descendent	descendant	0.96	1	wikipedia	0	8	-1	1
decendants	descendants	0.9757575757575758	1	wikipedia	0	11	0	3
decendents	descendants	0.9248484848484849	2	wikipedia	3	8	-1	3
descendents	descendants	0.9636363636363636	1	wikipedia	0	7	-1	1
decribe	describe	0.9666666666666667	1	wikipedia	0	13	0	1
discribe	describe	0.9249999999999999	1	wikipedia	0	10	0	1
decribed	described	0.9703703703703703	1	wikipedia	1	11	1	2
discribed	described	0.9333333333333333	1	wikipedia	0	9	0	1
decribes	describes	0.9703703703703703	1	wikipedia	1	6	1	2
discribes	describes	0.9333333333333333	1	wikipedia	0	10	0	1
decribing	describing	0.9733333333333334	1	wikipedia	0	6	0	1
discribing	describing	0.8400000000000001	1	wikipedia	2	4	0	1
dessicated	desiccated	0.9533333333333333	2	wikipedia	0	17	0	3
desgined	designed	0.9708333333333333	2	wikipedia	0	8	0	2
dessigned	designed	0.9740740740740741	1	wikipedia	0	14	0	1
desireable	desirable	0.9355555555555555	1	wikipedia	3	13	0	1
dispair	despair	0.9142857142857143	1	wikipedia	2	21	0	1
desparate	desperate	0.9305555555555555	1	wikipedia	1	2	1	2
despiration	desperation	0.9236363636363636	1	wikipedia	1	6	1	2
dispicable	despicable	0.9066666666666667	1	wikipedia	2	5	0	1
dispite	despite	0.9142857142857143	1	wikipedia	5	11	1	2
stroy	destroy	0.9047619047619048	2	wikipedia	5	41	-1	4
distructive	destructive	0.9454545454545455	1	wikipedia	0	16	0	1
detatched	detached	0.9777777777777777	1	wikipedia	0	13	0	1
detailled	detailed	0.9777777777777777	1	wikipedia	2	28	0	1
determinining	determining	0.9692307692307692	2	wikipedia	0	10	0	1
detremental	detrimental	0.9436363636363637	1	wikipedia	0	5	0	1
develope	develop	0.975	1	wikipedia	2	6	2	4
developped	developed	0.98	1	wikipedia	0	11	0	1
devolopement	development	0.9593434343434344	2	wikipedia	0	10	0	1
divice	device	0.8400000000000001	1	wikipedia	20	39	2	3
dael	dial	0.8500000000000001	2	wikipedia	-1	6	-1	3
didnt	didn't	0.9666666666666667	1	wikipedia	0	8	-1	2
diea	die	0.9166666666666666	1	wikipedia	1	10	0	6
diferent	different	0.9740740740740741	1	wikipedia	0	14	0	1
diferrent	different	0.9481481481481482	2	wikipedia	0	11	0	4
diffrent	different	0.9527777777777777	1	wikipedia	2	18	0	1
dificulties	difficulties	0.9805555555555555	1	wikipedia	0	5	0	1
dificulty	difficulty	0.9766666666666667	1	wikipedia	0	5	0	1
dimention	dimension	0.9555555555555556	1	wikipedia	0	12	0	1
dimenions	dimensions	0.9355555555555555	1	wikipedia	0	6	0	1
dimentions	dimensions	0.9155555555555556	1	wikipedia	1	9	0	1
diphtong	diphthong	0.9777777777777777	1	wikipedia	0	8	0	1
dipthong	diphthong	0.9449074074074074	1	wikipedia	2	8	0	1
diphtongs	diphthongs	0.98	1	wikipedia	0	21	0	1
dipthongs	diphthongs	0.9507407407407407	1	wikipedia	2	15	0	1
driectly	directly	0.9625	2	wikipedia	0	13	0	1
dissagreement	disagreement	0.9820512820512821	1	wikipedia	0	3	0	1
dissapear	disappear	0.9481481481481482	2	wikipedia	0	15	0	1
dissappear	disappear	0.9766666666666667	1	wikipedia	0	31	0	1
dissapeared	disappeared	0.9575757575757576	2	wikipedia	0	13	0	1
dissapearing	disappearing	0.961111111111111	2	wikipedia	0	11	0	1
dissapears	disappears	0.9533333333333333	2	wikipedia	0	19	0	1
dissappears	disappears	0.9787878787878788	1	wikipedia	0	42	0	1
disaproval	disapproval	0.9818181818181818	1	wikipedia	0	9	0	1
diaster	disaster	0.9285714285714286	1	wikipedia	0	34	0	2
disasterous	disastrous	0.9818181818181818	1	wikipedia	0	5	0	1
discontentment	discontent	0.9428571428571428	4	wikipedia	-1	4	-1	1
dicover	discover	0.9666666666666667	1	wikipedia	0	18	0	1
dicovered	discovered	0.9733333333333334	1	wikipedia	0	5	0	1
dicovering	discovering	0.9757575757575758	1	wikipedia	0	5	0	1
dicovers	discovers	0.9703703703703703	1	wikipedia	0	29	0	1
dicovery	discovery	0.9703703703703703	1	wikipedia	0	7	0	1
descuss	discuss	0.9142857142857143	1	wikipedia	0	42	0	1
desintegrated	disintegrated	0.8538461538461539	1	wikipedia	1	4	0	1
desintegration	disintegration	0.910989010989011	1	wikipedia	1	5	0	1
disobediance	disobedience	0.9484848484848484	1	wikipedia	0	4	0	1
dissobediance	disobedience	0.9234459984459984	2	wikipedia	1	5	0	1
dissobedience	disobedience	0.9820512820512821	1	wikipedia	0	4	0	1
disobediant	disobedient	0.9636363636363636	1	wikipedia	0	4	0	1
dissobediant	disobedient	0.9398989898989898	2	wikipedia	0	5	0	1
dissobedient	disobedient	0.9805555555555555	1	wikipedia	0	4	0	1
disparingly	disparagingly	0.9510489510489512	2	wikipedia	0	3	1	5
desparate	disparate	0.9333333333333333	1	wikipedia	0	2	0	2
dispence	dispense	0.95	1	wikipedia	2	13	0	1
dispenced	dispensed	0.9555555555555556	1	wikipedia	0	11	0	1
dispencing	dispensing	0.96	1	wikipedia	0	6	0	1
disatisfaction	dissatisfaction	0.951111111111111	1	wikipedia	0	3	0	1
disatisfied	dissatisfied	0.9381313131313131	1	wikipedia	0	3	0	1
disemination	dissemination	0.9820512820512821	1	wikipedia	0	15	0	1
disolved	dissolved	0.9740740740740741	1	wikipedia	0	11	0	1
distingish	distinguish	0.9818181818181818	1	wikipedia	0	5	0	1
distingished	distinguished	0.9846153846153847	1	wikipedia	0	3	0	1
distingishes	distinguishes	0.9846153846153847	1	wikipedia	0	4	0	1
distingishing	distinguishing	0.9857142857142858	1	wikipedia	0	7	0	1
diversed	diverged	0.95	1	wikipedia	3	16	1	3
diversed	diverse	0.975	1	wikipedia	2	16	0	3
devide	divide	0.8400000000000001	1	wikipedia	12	22	4	5
devided	divided	0.8642857142857143	1	wikipedia	6	22	4	5
divison	division	0.975	1	wikipedia	0	6	0	2
divisons	divisions	0.9777777777777777	1	wikipedia	0	5	0	2
doccument	document	0.9740740740740741	1	wikipedia	0	4	0	1
doccumented	documented	0.9787878787878788	1	wikipedia	0	10	0	1
doccuments	documents	0.9766666666666667	1	wikipedia	0	11	0	1
doens	does	0.9533333333333333	1	wikipedia	4	60	2	7
doesnt	doesn't	0.9714285714285714	1	wikipedia	0	30	-1	4
doign	doing	0.9533333333333333	2	wikipedia	0	34	0	2
donig	doing	0.9466666666666665	2	wikipedia	1	57	1	2
dominent	dominant	0.95	1	wikipedia	0	13	0	1
dominiant	dominant	0.9777777777777777	1	wikipedia	0	10	0	1
doub	doubt	0.96	1	wikipedia	0	8	0	6
deram	dram	0.94	1	wikipedia	1	20	0	2
dramtic	dramatic	0.975	1	wikipedia	2	6	0	2
deram	dream	0.94	2	wikipedia	0	20	1	2
dreasm	dreams	0.9666666666666667	2	wikipedia	0	11	0	2
adressing	dressing	0.9629629629629629	1	wikipedia	1	3	1	2
drnik	drink	0.9466666666666665	2	wikipedia	0	12	0	1
druming	drumming	0.975	1	wikipedia	0	29	0	1
