correct_word	non_word	len	space_or_hyphen	levenshtein	real_word_error
conscientious	consuinces	10	False	6	False
conscientious	consus	6	False	7	False
conscientious	consyiensious	13	False	2	False
conscientious	contiencious	12	False	3	False
conscientious	contientious	12	False	2	False
conscientious	contientous	11	False	3	False
conscientious	counciencous	12	False	4	False
conscious	conaious	8	False	2	False
conscious	conceious	9	False	2	False
conscious	conceniess	10	False	5	False
conscious	concense	8	False	5	False
conscious	conchesiouses	13	False	6	False
conscious	conchus	7	False	3	False
conscious	concience	9	False	5	False
conscious	conciense	9	False	4	False
conscious	concient	8	False	4	False
conscious	concients	9	False	4	False
conscious	concienus	9	False	3	False
conscious	concieous	9	False	2	False
conscious	concies	7	False	3	False
conscious	conciess	8	False	3	False
conscious	concinence	10	False	6	False
conscious	concios	7	False	2	False
conscious	conciouious	11	False	4	False
conscious	concious	8	False	1	False
conscious	conciouse	9	False	2	False
conscious	concouis	8	False	3	False
conscious	conicious	9	False	1	False
conscious	conious	7	False	2	False
conscious	conisious	9	False	2	False
conscious	conncis	7	False	3	False
conscious	connies	7	False	4	False
conscious	connsious	9	False	2	False
conscious	consceious	10	False	1	False
conscious	conscence	9	False	4	False
conscious	conscience	10	False	4	True
conscious	consciences	11	False	4	True
conscious	consciencious	13	False	4	False
conscious	conscienous	11	False	2	False
conscious	consciense	10	False	3	False
conscious	conscients	10	False	3	False
conscious	consciouse	10	False	1	False
conscious	conscius	8	False	1	False
conscious	consence	8	False	5	False
conscious	consencious	11	False	2	False
conscious	conshus	7	False	3	False
conscious	consiance	9	False	5	False
conscious	consicantic	11	False	6	False
conscious	consicious	10	False	1	False
conscious	consicouis	10	False	3	False
conscious	consiec	7	False	4	False
conscious	consience	9	False	5	False
conscious	consince	8	False	4	False
conscious	consious	8	False	1	False
conscious	consiouse	9	False	2	False
conscious	consitions	10	False	3	False
conscious	consunce	8	False	5	False
conscious	consuss	7	False	4	False
conscious	conteous	8	False	3	False
conscious	contience	9	False	6	False
conscious	contincious	11	False	3	False
conscious	contious	8	False	2	False
conscious	conuious	8	False	2	False
conscious	cortious	8	False	3	False
conscious	councious	9	False	2	False
conscious	counios	7	False	4	False
conscious	counisius	9	False	4	False
conscious	counscious	10	False	1	False
conscious	counsious	9	False	2	False
conscious	countous	8	False	4	False
conscious	cultures	8	False	7	True
conscious	ginderkarten	12	False	11	False
conscious	sconceious	10	False	3	False
conscious	sone	4	False	7	False
consciousness	conciousness	12	False	1	False
consensus	concensus	9	False	1	False
consent	concent	7	False	1	False
consequence	concequence	11	False	1	False
consequence	consiquence	11	False	1	False
consequently	consiquently	12	False	1	False
consequently	consquently	11	False	1	False
conservative	consert	7	False	5	False
conservative	conservatie	11	False	1	False
consider	concider	8	False	1	False
consider	consiter	8	False	1	False
considerable	conciderable	12	False	1	False
considerable	considerble	11	False	1	False
considerably	considerable	12	False	1	True
considerate	conciderate	11	False	1	False
considerate	considered	10	False	3	True
consideration	concideration	13	False	1	False
consideration	consideraiion	13	False	1	False
considered	conscidered	11	False	1	False
considered	consider	8	False	2	True
considered	considerd	9	False	1	False
considering	consderin	9	False	2	False
considering	consering	9	False	2	False
consist	consisit	8	False	1	False
consisted	consist	7	False	2	True
consistent	concenience	11	False	6	False
consistent	concistant	10	False	2	False
consistent	concistent	10	False	1	False
consistent	concitent	9	False	2	False
consistent	conistant	9	False	2	False
consistent	conscistant	11	False	2	False
consistent	conscistent	11	False	1	False
consistent	consentance	11	False	5	False
consistent	consestane	10	False	3	False
consistent	consestion	10	False	4	False
consistent	consinante	10	False	4	False
consistent	consisent	9	False	1	False
consistent	consistance	11	False	3	False
consistent	consistant	10	False	1	False
consistent	consistaunt	11	False	2	False
consistent	consistence	11	False	2	True
consistent	consistiance	12	False	4	False
consistent	consistient	11	False	1	False
consistent	consistined	11	False	3	False
consistent	consistion	10	False	3	False
consistent	consiston	9	False	2	False
consistent	consistont	10	False	1	False
consistent	consitance	10	False	4	False
consistent	consitant	9	False	2	False
consistent	consitent	9	False	1	False
consistent	consizition	11	False	5	False
consistent	constant	8	False	3	True
consistent	constent	8	False	2	False
consistent	constient	9	False	3	False
consistent	constisant	10	False	3	False
consistent	constistant	11	False	2	False
consisting	consisiting	11	False	1	False
consists	consisits	9	False	1	False
consists	const	5	False	3	False
conspired	conpired	8	False	1	False
constant	constent	8	False	1	False
constantly	constently	10	False	1	False
constitutes	constitit	9	False	3	False
constitution	consitution	11	False	1	False
constitution	constition	10	False	2	False
construction	construcktion	13	False	1	False
consumer	comsumer	8	False	1	False
consumer	consummer	9	False	1	False
consumption	consup	6	False	5	False
contacted	contracked	10	False	2	False
contacts	contancts	9	False	1	False
contain	contane	7	False	2	False
contained	containd	8	False	1	False
contained	contasined	10	False	1	False
containing	containg	8	False	2	False
containing	contasining	11	False	1	False
containing	contining	9	False	1	False
contains	contins	7	False	1	False
contemporary	contempory	10	False	2	False
contemptible	contempible	11	False	1	False
content	conitent	8	False	1	False
content	containt	8	False	2	False
content	contant	7	False	1	False
contented	canlente	8	False	3	False
contented	cantente	8	False	2	False
contented	cantenti	8	False	3	False
contented	cat	3	False	7	True
contented	cometente	9	False	3	False
contented	comted	6	False	4	False
contented	comtente	8	False	2	False
contented	connented	9	False	1	False
contented	conntente	9	False	2	False
contented	containte	9	False	3	False
contented	containted	10	False	2	False
contented	contaned	8	False	2	False
contented	contante	8	False	2	False
contented	contanted	9	False	1	False
contented	contate	7	False	3	False
contented	conte	5	False	4	False
contented	conteated	9	False	1	False
contented	contei	6	False	4	False
contented	conteide	8	False	3	False
contented	contempe	8	False	3	False
contented	contempted	10	False	2	False
contented	contemti	8	False	3	False
contented	conten	6	False	3	False
contented	contende	8	False	2	False
contented	contended	9	False	1	True
contented	contendid	9	False	2	False
contented	contene	7	False	2	False
contented	contened	8	False	1	False
contented	contenler	9	False	2	False
contented	contenr	7	False	3	False
contented	contentded	10	False	1	False
contented	contente	8	False	1	False
contented	contenten	9	False	1	False
contented	contenti	8	False	2	False
contented	contentie	9	False	2	False
contented	contentied	10	False	1	False
contented	contentred	10	False	1	False
contented	contet	6	False	3	False
contented	contete	7	False	2	False
contented	conteted	8	False	1	False
contented	conti	5	False	5	False
contented	continente	10	False	3	False
contented	continse	8	False	3	False
contented	contme	6	False	4	False
contented	contned	7	False	2	False
contented	cortened	8	False	2	False
contented	cote	4	False	5	True
contented	cotente	7	False	2	False
contented	cuntente	8	False	2	False
contented	curtente	8	False	3	False
contented	konten	6	False	4	False
contented	kontene	7	False	3	False
contented	kontente	8	False	2	False
contented	kutere	6	False	6	False
contented	nurrishmen	10	False	9	False
contented	stepl	5	False	7	False
contented	untite	6	False	5	False
contention	contension	10	False	1	False
contents	contence	8	False	2	False
contents	contense	8	False	2	False
contest	conest	6	False	1	False
continent	Contient	8	False	2	False
continent	coment	6	False	4	False
continent	comtenent	9	False	2	False
continent	conanent	8	False	2	False
continent	confirmint	10	False	4	False
continent	conientent	10	False	3	False
continent	conminity	9	False	4	False
continent	contanent	9	False	1	False
continent	contannict	10	False	4	False
continent	contenant	9	False	2	False
continent	contenent	9	False	1	False
continent	contenient	10	False	2	False
continent	conteniet	9	False	3	False
continent	conteninent	11	False	2	False
continent	contenintet	11	False	4	False
continent	contennent	10	False	2	False
continent	content	7	False	2	True
continent	contetinement	13	False	4	False
continent	contienent	10	False	1	False
continent	contiente	9	False	2	False
continent	contiment	9	False	1	False
continent	continant	9	False	1	False
continent	continect	9	False	1	False
continent	continet	8	False	1	False
continent	continient	10	False	1	False
continent	contininent	11	False	2	False
continent	continite	9	False	3	False
continent	continnent	10	False	1	False
continent	continuate	10	False	3	False
continent	cotenant	8	False	3	False
continent	countenant	10	False	3	False
continent	countenent	10	False	2	False
continent	countinet	9	False	2	False
continent	coutanint	9	False	3	False
continent	propnent	8	False	5	False
continually	continualy	10	False	1	False
continually	contually	9	False	2	False
continued	contuned	8	False	2	False
continuous	coninuous	9	False	1	False
continuous	contenuus	9	False	2	False
continuous	contineious	11	False	2	False
continuous	continencious	13	False	4	False
continuous	contineous	10	False	1	False
continuous	continious	10	False	1	False
continuous	continiouse	11	False	2	False
continuous	continius	9	False	2	False
continuous	continnuous	11	False	1	False
continuous	continos	8	False	2	False
continuous	continouis	10	False	2	False
continuous	continouise	11	False	3	False
continuous	continouous	11	False	1	False
continuous	continous	9	False	1	False
continuous	continual	9	False	3	True
continuous	continuance	11	False	4	True
continuous	continuaous	11	False	1	False
continuous	continuas	9	False	2	False
continuous	continueaus	11	False	2	False
continuous	continueous	11	False	1	False
continuous	continues	9	False	2	True
continuous	continuess	10	False	2	False
continuous	continuious	11	False	1	False
continuous	continuoes	10	False	1	False
continuous	continuos	9	False	1	False
continuous	continus	8	False	2	False
continuous	contionus	9	False	3	False
continuous	contitionous	12	False	4	False
continuous	contnuas	8	False	3	False
continuous	contunious	10	False	2	False
continuous	contuous	8	False	2	False
continuous	countinueous	12	False	2	False
continuous	countious	9	False	3	False
continuously	continously	11	False	1	False
continuously	continuousely	13	False	1	False
contract	contrack	8	False	1	False
contrary	contary	7	False	1	False
contrary	contray	7	False	1	False
control	contioll	8	False	2	False
control	controle	8	False	1	False
control	controll	8	False	1	False
controllable	controlable	11	False	1	False
controlled	controled	9	False	1	False
controversy	combtrovesy	11	False	3	False
controversy	comsversiary	12	False	7	False
controversy	comtevercy	10	False	4	False
controversy	connesary	9	False	6	False
controversy	conqouversing	13	False	6	False
controversy	consonerse	10	False	4	False
controversy	constroversy	12	False	1	False
controversy	contavercy	10	False	3	False
controversy	contervercing	13	False	6	False
controversy	contervercuy	12	False	4	False
controversy	conterverisy	12	False	3	False
controversy	conterversay	12	False	3	False
controversy	conterversty	12	False	3	False
controversy	conterversy	11	False	2	False
controversy	conteversy	10	False	2	False
controversy	contevesy	9	False	3	False
controversy	contiuvisy	10	False	4	False
controversy	contiversey	11	False	3	False
controversy	contowversie	12	False	4	False
controversy	contravercy	11	False	2	False
controversy	contraversally	14	False	4	False
controversy	contraverse	11	False	2	False
controversy	contraversery	13	False	3	False
controversy	contraversey	12	False	2	False
controversy	contraversy	11	False	1	False
controversy	contravorsy	11	False	2	False
controversy	contrefercing	13	False	6	False
controversy	contretearsing	14	False	6	False
controversy	contreversey	12	False	2	False
controversy	contreversy	11	False	1	False
controversy	contrevy	8	False	4	False
controversy	contriverse	11	False	2	False
controversy	contriversey	12	False	2	False
controversy	contriversy	11	False	1	False
controversy	contronersery	13	False	3	False
controversy	contronversey	13	False	2	False
controversy	controsory	10	False	3	False
controversy	controvarsey	12	False	2	False
controversy	controvercey	12	False	2	False
controversy	controvercy	11	False	1	False
controversy	controveries	12	False	3	False
controversy	controversaries	15	False	5	False
controversy	controversary	13	False	2	False
controversy	controversave	13	False	3	False
controversy	controversay	12	False	1	False
controversy	controversey	12	False	1	False
controversy	controversie	12	False	2	False
controversy	controversing	13	False	3	False
controversy	controvese	10	False	2	False
controversy	controvesey	11	False	2	False
controversy	controvesy	10	False	1	False
controversy	controvorsey	12	False	2	False
controversy	controvsary	11	False	3	False
controversy	controvvesity	13	False	4	False
controversy	contruevency	12	False	4	False
controversy	contrusy	8	False	4	False
controversy	contrvercy	10	False	2	False
controversy	contterversy	12	False	3	False
controversy	conturvesy	10	False	3	False
controversy	conversation	12	False	8	True
controversy	conversey	9	False	4	False
controversy	conversity	10	False	5	False
controversy	counterners	11	False	5	False
controversy	counterversing	14	False	6	False
controversy	counteversy	11	False	3	False
controversy	countirversay	13	False	4	False
controversy	countrevercy	12	False	3	False
controversy	countroversy	12	False	1	False
controversy	countrovesy	11	False	2	False
controversy	countufersey	12	False	5	False
controversy	coutueversy	11	False	3	False
convalescence	cahllerut	9	False	10	False
convalescence	combelesson	11	False	7	False
convalescence	comperlis	9	False	10	False
convalescence	compowlessens	13	False	7	False
convalescence	comverlessons	13	False	7	False
convalescence	conerlessons	12	False	6	False
convalescence	conflanes	9	False	8	False
convalescence	confluscence	12	False	3	False
convalescence	conlesants	10	False	6	False
convalescence	convalaces	10	False	5	False
convalescence	convalecent	11	False	3	False
convalescence	convalence	10	False	3	False
convalescence	convalensce	11	False	4	False
convalescence	convalensence	13	False	2	False
convalescence	convalerssence	14	False	2	False
convalescence	convalesance	12	False	2	False
convalescence	convalescance	13	False	1	False
convalescence	convalesence	12	False	1	False
convalescence	convalesense	12	False	2	False
convalescence	convalesnce	11	False	2	False
convalescence	convalessance	13	False	2	False
convalescence	convalessence	13	False	1	False
convalescence	convalessents	13	False	3	False
convalescence	convalesson	11	False	4	False
convalescence	convallesance	13	False	3	False
convalescence	convelasence	12	False	3	False
convalescence	convelence	10	False	4	False
convalescence	convelensence	13	False	3	False
convalescence	convelesance	12	False	3	False
convalescence	convelesans	11	False	5	False
convalescence	convelesant	11	False	5	False
convalescence	convelescence	13	False	1	False
convalescence	convelesence	12	False	2	False
convalescence	convellesscince	15	False	4	False
convalescence	conventeset	11	False	7	False
convalescence	converlassence	14	False	4	False
convalescence	converlassents	14	False	6	False
convalescence	converlesance	13	False	4	False
convalescence	converlesant	12	False	6	False
convalescence	converlescance	14	False	3	False
convalescence	converlescence	14	False	2	False
convalescence	converlescins	13	False	5	False
convalescence	converlesence	13	False	3	False
convalescence	converlesents	13	False	5	False
convalescence	converlessions	14	False	7	False
convalescence	converlesson	12	False	6	False
convalescence	converlessons	13	False	6	False
convalescence	convertacents	13	False	6	False
convalescence	convertensance	14	False	6	False
convalescence	convertesents	13	False	6	False
convalescence	convertessants	14	False	7	False
convalescence	convertessent	13	False	6	False
convalescence	convision	9	False	7	False
convalescence	convles	7	False	6	False
convalescence	convolecense	12	False	3	False
convalescence	convolensance	13	False	4	False
convalescence	convolesense	12	False	3	False
convalescence	convolessance	13	False	3	False
convalescence	couaalesence	12	False	3	False
convenience	convience	9	False	2	False
convenience	convienience	12	False	1	False
conveniences	conveniances	12	False	1	False
convenient	convi	5	False	5	False
convenient	convienient	11	False	1	False
convenient	convinient	10	False	1	False
conveniently	conciently	10	False	3	False
conveniently	conivenently	12	False	2	False
conveniently	connveniently	13	False	1	False
conveniently	connviently	11	False	3	False
conveniently	conveantly	10	False	3	False
conveniently	conveiently	11	False	1	False
conveniently	conveinently	12	False	2	False
conveniently	conveinetly	11	False	3	False
conveniently	conveiniently	13	False	1	False
conveniently	conveintly	10	False	2	False
conveniently	conven	6	False	6	False
conveniently	convenatly	10	False	3	False
conveniently	convenecily	11	False	3	False
conveniently	convenently	11	False	1	False
conveniently	convenetly	10	False	2	False
conveniently	convenialy	10	False	3	False
conveniently	conveniantly	12	False	1	False
conveniently	conveniately	12	False	3	False
conveniently	convenient	10	False	2	True
conveniently	convenientally	14	False	2	False
conveniently	convenientely	13	False	1	False
conveniently	convenientily	13	False	1	False
conveniently	convenienty	11	False	1	False
conveniently	convenietly	11	False	1	False
conveniently	convenily	9	False	3	False
conveniently	convenintly	11	False	1	False
conveniently	conveniontly	12	False	1	False
conveniently	convenionty	11	False	2	False
conveniently	convenitaly	11	False	3	False
conveniently	convenity	9	False	3	False
conveniently	convenlient	11	False	3	False
conveniently	convenlty	9	False	4	False
conveniently	convenously	11	False	4	False
conveniently	conventely	10	False	3	False
conveniently	conventially	12	False	4	False
conveniently	conventialy	11	False	4	False
conveniently	conventiely	11	False	3	False
conveniently	conventiently	13	False	1	False
conveniently	conventily	10	False	4	False
conveniently	convently	9	False	3	False
conveniently	convenuntly	11	False	2	False
conveniently	convenyently	12	False	1	False
conveniently	conveyencly	11	False	3	False
conveniently	conviantly	10	False	3	False
conveniently	convienally	11	False	4	False
conveniently	convienantly	12	False	3	False
conveniently	convienately	12	False	4	False
conveniently	convience	9	False	5	False
conveniently	convienentely	13	False	3	False
conveniently	convienently	12	False	2	False
conveniently	convieners	10	False	5	False
conveniently	convienetly	11	False	3	False
conveniently	convienient	11	False	3	False
conveniently	convieniently	13	False	1	False
conveniently	convienintly	12	False	2	False
conveniently	convienly	9	False	3	False
conveniently	convientally	12	False	4	False
conveniently	convientley	11	False	3	False
conveniently	conviently	10	False	2	False
conveniently	convienuntly	12	False	3	False
conveniently	convienyanly	12	False	4	False
conveniently	convinalty	10	False	5	False
conveniently	convinenent	11	False	5	False
conveniently	convinently	11	False	2	False
conveniently	conviniently	12	False	1	False
convention	convension	10	False	1	False
conventional	convential	10	False	2	False
conversation	convesation	11	False	1	False
conversely	conversly	9	False	1	False
conversely	converzely	10	False	1	False
conversion	coversion	9	False	1	False
converted	convers	7	False	3	False
convicts	convicks	8	False	1	False
convince	convience	9	False	1	False
cook	kook	4	False	1	True
cooked	cookt	5	False	2	False
cookies	cookes	6	False	1	False
cooking	chocking	8	False	2	True
cooking	cocking	7	False	1	True
cooking	coking	6	False	1	True
cooking	kooking	7	False	1	False
cool	col	3	False	1	True
cool	coll	4	False	1	True
coolly	cooly	5	False	1	False
cooperate	coaperate	9	False	1	False
cooperate	coperate	8	False	1	False
cooperation	coaperation	11	False	1	False
cooperation	cooperqtion	11	False	1	False
cooperation	coperation	10	False	1	False
copies	copys	5	False	2	False
copper	coper	5	False	1	False
copy	cope	4	False	1	True
copy	copey	5	False	1	False
copy	coppy	5	False	1	False
copy	couple	6	False	3	True
cord	coard	5	False	1	False
cord	courd	5	False	1	False
cordoning	cordonning	10	False	1	False
corduroy	corderoy	8	False	1	False
corn	con	3	False	1	True
corn	cron	4	False	2	False
corner	coner	5	False	1	False
corner	conner	6	False	1	False
corners	cornes	6	False	1	False
corporate	corparate	9	False	1	False
corporation	corperation	11	False	1	False
correct	corect	6	False	1	False
correct	correcte	8	False	1	False
correspond	corraspond	10	False	1	False
correspond	corresond	9	False	1	False
correspond	correspond	10	False	0	True
correspondence	coorespondents	14	False	3	False
correspondence	coorspondense	13	False	3	False
correspondence	corasondace	11	False	5	False
correspondence	coraspondance	13	False	3	False
correspondence	coraspondinc	12	False	4	False
correspondence	corespondance	13	False	2	False
correspondence	corespondence	13	False	1	False
correspondence	corespondences	14	False	2	False
correspondence	corespondents	13	False	3	True
correspondence	corespondes	11	False	4	False
correspondence	corospondance	13	False	3	False
correspondence	corospondence	13	False	2	False
correspondence	corospondsence	14	False	3	False
correspondence	corpordance	11	False	5	False
correspondence	corraspondence	14	False	1	False
correspondence	correpondence	13	False	1	False
correspondence	corresondence	13	False	1	False
correspondence	correspendence	14	False	1	False
correspondence	corresponce	11	False	3	False
correspondence	correspond's	12	False	4	False
correspondence	correspondance	14	False	1	False
correspondence	correspondants	14	False	3	False
correspondence	correspondences	15	False	1	True
correspondence	correspondense	14	False	1	False
correspondence	correspondenses	15	False	2	False
correspondence	correspondent	13	False	2	True
correspondence	correspondents	14	False	2	True
correspondence	corresponence	13	False	1	False
correspondence	corresponsens	13	False	3	False
correspondence	correspontence	14	False	1	False
correspondence	corresspondents	15	False	3	False
correspondence	corrispondence	14	False	1	False
correspondence	corrisspondence	15	False	2	False
correspondence	corropandace	12	False	5	False
correspondence	corrospondance	14	False	2	False
correspondence	corrospondence	14	False	1	False
correspondence	corrospondent	13	False	3	False
correspondence	corrospondents	14	False	3	False
correspondence	corrsondence	12	False	2	False
correspondence	corrsopandance	14	False	4	False
correspondence	corrspendence	13	False	2	False
correspondence	corrspondence	13	False	1	False
correspondence	corruspondenc	13	False	2	False
correspondence	corspondence	12	False	2	False
correspondence	crospromation	13	False	10	False
correspondent	correspondant	13	False	1	False
corridor	coridoor	8	False	2	False
corridor	corrador	8	False	1	False
corridor	corrider	8	False	1	False
corridor	corridoor	9	False	1	False
corridored	corridoored	11	False	1	False
corridors	corriders	9	False	1	False
corridors	corridoors	10	False	1	False
corrugated	corrigated	10	False	1	False
cost	cast	4	False	1	True
costume	costome	7	False	1	False
cottage	cotage	6	False	1	False
cotton	cotten	6	False	1	False
cough	caugh	5	False	1	False
could	cod	3	False	2	True
could	cood	4	False	2	False
could	coud	4	False	1	False
couldn't	could	5	False	3	True
couldn't	couldent	8	False	2	False
couldn't	coundnt	7	False	2	False
couldn't	cunt	4	False	4	True
council	counsel	7	False	2	True
council	countel	7	False	2	False
counsel	conceal	7	False	3	True
counsel	concel	6	False	2	False
counsel	concele	7	False	3	False
counsel	concil	6	False	3	False
counsel	concile	7	False	4	False
counsel	concuol	7	False	4	False
counsel	connsonil	9	False	4	False
counsel	consal	6	False	2	False
counsel	consale	7	False	3	False
counsel	conseal	7	False	2	False
counsel	consele	7	False	2	False
counsel	consil	6	False	2	False
counsel	consual	7	False	3	False
counsel	consul	6	False	2	True
counsel	councel	7	False	1	False
counsel	councele	8	False	2	False
counsel	councell	8	False	2	False
counsel	councial	8	False	3	False
counsel	council	7	False	2	True
counsel	councile	8	False	3	False
counsel	counciles	9	False	4	False
counsel	counicl	7	False	2	False
counsel	counsal	7	False	1	False
counsel	counsil	7	False	1	False
counsel	counsul	7	False	1	False
counsel	cousel	6	False	1	False
counsel	cunsel	6	False	1	False
counselling	councelling	11	False	1	False
count	cont	4	False	1	True
countenance	accountance	11	False	4	False
countenance	accountenance	13	False	2	False
countenance	confence	8	False	4	False
countenance	confidence	10	False	5	True
countenance	connects	8	False	7	True
countenance	conntinent	10	False	5	False
countenance	contanance	10	False	2	False
countenance	contanants	10	False	4	False
countenance	contanence	10	False	3	False
countenance	contannce	9	False	3	False
countenance	contements	10	False	5	False
countenance	contenance	10	False	1	False
countenance	contencs	8	False	4	False
countenance	contenence	10	False	2	False
countenance	contenents	10	False	4	False
countenance	contenience	11	False	3	False
countenance	contenious	10	False	5	False
countenance	contennence	11	False	3	False
countenance	contentence	11	False	3	False
countenance	contients	9	False	6	False
countenance	continaces	10	False	4	False
countenance	continance	10	False	2	False
countenance	continence	10	False	3	True
countenance	continent	9	False	5	True
countenance	continenties	12	False	6	False
countenance	continents	10	False	5	True
countenance	continnets	10	False	6	False
countenance	contioance	10	False	3	False
countenance	contmun	7	False	6	False
countenance	contonence	10	False	3	False
countenance	conutanance	11	False	3	False
countenance	couninence	10	False	3	False
countenance	countain	8	False	5	False
countenance	countainance	12	False	2	False
countenance	countamence	11	False	3	False
countenance	countanance	11	False	1	False
countenance	countance	9	False	2	False
countenance	countanence	11	False	2	False
countenance	countanents	11	False	4	False
countenance	countaniance	12	False	2	False
countenance	countanience	12	False	3	False
countenance	countanous	10	False	5	False
countenance	countantiance	13	False	3	False
countenance	countatence	11	False	3	False
countenance	counteance	10	False	1	False
countenance	counted	7	False	5	True
countenance	countemances	12	False	2	False
countenance	countenace	10	False	1	False
countenance	countenant	10	False	2	False
countenance	countence	9	False	2	False
countenance	countences	10	False	3	False
countenance	countenence	11	False	1	False
countenance	countenences	12	False	2	False
countenance	countenense	11	False	2	False
countenance	countenents	11	False	3	False
countenance	countenes	9	False	4	False
countenance	countenients	12	False	4	False
countenance	countenounce	12	False	2	False
countenance	countents	9	False	4	False
countenance	countenuance	12	False	1	False
countenance	counteous	9	False	5	False
countenance	countiance	10	False	2	False
countenance	countience	10	False	3	False
countenance	countieness	11	False	5	False
countenance	countimence	11	False	3	False
countenance	countiments	11	False	5	False
countenance	countinance	11	False	1	False
countenance	countinant	10	False	3	False
countenance	countinence	11	False	2	False
countenance	countinents	11	False	4	False
countenance	countines	9	False	5	False
countenance	countiness	10	False	5	False
countenance	countless	9	False	6	True
countenance	countnance	10	False	1	False
countenance	countonance	11	False	1	False
countenance	countonanous	12	False	4	False
countenance	countounce	10	False	3	False
countenance	countounee	10	False	4	False
countenance	countriness	11	False	6	False
countenance	countuance	10	False	2	False
countenance	countuness	10	False	5	False
countenance	coutance	8	False	3	False
countenance	coutanence	10	False	3	False
countenance	coutenance	10	False	1	False
countenance	coutinence	10	False	3	False
counter	conter	6	False	1	False
counting	countin	7	False	1	False
countries	contries	8	False	1	False
countries	countrys	8	False	2	False
country	carty	5	False	4	False
country	contry	6	False	1	False
country	coontry	7	False	1	False
country	countrie	8	False	2	False
country	county	6	False	1	True
country	cout	4	False	3	False
countryman	countriman	10	False	1	False
countryside	country_side	12	False	1	False
county	conty	5	False	1	False
couple	cupel	5	False	3	False
couple	cuple	5	False	1	False
couple	cupple	6	False	2	False
courage	curage	6	False	1	False
courage	currage	7	False	2	False
course	cause	5	False	2	True
course	coarse	6	False	1	True
course	cors	4	False	2	False
course	corse	5	False	1	False
course	cos	3	False	3	True
course	coure	5	False	1	False
courses	callste	7	False	5	False
courses	calse	5	False	4	False
courses	case	4	False	4	True
courses	causes	6	False	2	True
courses	cender	6	False	5	False
courses	cereer	6	False	4	False
courses	cese	4	False	4	False
courses	coces	5	False	3	False
courses	colses	6	False	2	False
courses	corece	6	False	4	False
courses	corse	5	False	2	False
courses	corses	6	False	1	False
courses	corsey	6	False	2	False
courses	corsoues	8	False	3	False
courses	coses	5	False	2	False
courses	cosey	5	False	3	False
courses	cources	7	False	1	False
courses	coures	6	False	1	False
courses	coureses	8	False	1	False
courses	cours	5	False	2	False
courses	course	6	False	1	True
courses	coursecs	8	False	1	False
courses	coused	6	False	2	False
courses	couses	6	False	1	False
courses	cousses	7	False	1	False
courses	crorse	6	False	3	False
courses	crseren	7	False	5	False
court	cort	4	False	1	False
courteous	caryese	7	False	6	False
courteous	cere_is	7	False	5	False
courteous	certious	8	False	3	False
courteous	certuis	7	False	5	False
courteous	certuse	7	False	5	False
courteous	cirteus	7	False	3	False
courteous	cirtis	6	False	5	False
courteous	corteous	8	False	1	False
courteous	cortios	7	False	3	False
courteous	cortious	8	False	2	False
courteous	courours	8	False	3	False
courteous	courtias	8	False	3	False
courteous	courtiass	9	False	3	False
courteous	courtiese	9	False	4	False
courteous	courtious	9	False	1	False
courteous	coutious	8	False	2	False
courteous	cursusely	9	False	7	False
courteous	curtace	7	False	5	False
courteous	curteious	9	False	2	False
courteous	curteous	8	False	1	False
courteous	curteus	7	False	2	False
courteous	curtias	7	False	4	False
courteous	curties	7	False	4	False
courteous	curtions	8	False	3	False
courteous	curtios	7	False	3	False
courteous	curtious	8	False	2	False
courteous	curtiouse	9	False	3	False
courteous	curtis	6	False	4	False
courteous	curtise	7	False	5	False
courteous	curtises	8	False	4	False
courteous	curtisios	9	False	5	False
courteous	curtiss	7	False	4	False
courteous	curtisus	8	False	3	False
courteous	curtius	7	False	3	False
courteous	curtiuss	8	False	4	False
courteous	curtous	7	False	2	False
courteous	curtus	6	False	3	False
courteous	curtuse	7	False	4	False
courteous	cuseet	6	False	6	False
courteous	cutios	6	False	4	False
courteous	cutious	7	False	3	False
courteous	kutiset	7	False	7	False
courtesies	corteous	8	False	4	False
courtesies	corteouses	10	False	4	False
courtesies	corutussis	10	False	5	False
courtesies	counticies	10	False	3	False
courtesies	counties	8	False	3	True
courtesies	countsey's	10	False	5	False
courtesies	courdicities	12	False	5	False
courtesies	coures	6	False	4	False
courtesies	couresy	7	False	4	False
courtesies	courious	8	False	5	False
courtesies	courisey's	10	False	5	False
courtesies	courseties	10	False	2	False
courtesies	courstey	8	False	4	False
courtesies	courtcies	9	False	2	False
courtesies	courteces	9	False	2	False
courtesies	courtecies	10	False	1	False
courtesies	courteoses	10	False	2	False
courtesies	courteosys	10	False	3	False
courtesies	courteous	9	False	3	True
courtesies	courteouses	11	False	3	False
courtesies	courteousies	12	False	2	False
courtesies	courteousys	11	False	4	False
courtesies	courtesce	9	False	2	False
courtesies	courtesees	10	False	1	False
courtesies	courtesesies	12	False	2	False
courtesies	courtessys	10	False	2	False
courtesies	courtesy	8	False	3	True
courtesies	courtesy's	10	False	2	True
courtesies	courtesys	9	False	2	False
courtesies	courteys	8	False	3	False
courtesies	courtezes	9	False	2	False
courtesies	courtices	9	False	3	False
courtesies	courticies	10	False	2	False
courtesies	courticios	10	False	3	False
courtesies	courtieous	10	False	4	False
courtesies	courties	8	False	2	False
courtesies	courtiesies	11	False	1	False
courtesies	courtiesy	9	False	3	False
courtesies	courtio	7	False	4	False
