correct_word	non_word	len	space_or_hyphen	levenshtein	real_word_error
dreams	dreasm	6	False	2	False
dressing	adressing	9	False	1	False
drink	drnik	5	False	2	False
drumming	druming	7	False	1	False
dukedom	dukeship	8	False	4	False
during	buring	6	False	1	False
during	durring	7	False	1	False
dyeing	dieing	6	False	1	False
dying	dieing	6	False	2	False
earned	earnt	5	False	2	False
eclectic	electic	7	False	1	False
eclipse	eclispe	7	False	2	False
efficient	effecient	9	False	1	False
efficient	efficent	8	False	1	False
efficiently	effeciently	11	False	1	False
efficiently	efficently	10	False	1	False
effluence	effulence	9	False	2	False
effort	affort	6	False	1	False
effort	efford	6	False	1	False
efforts	effords	7	False	1	False
eighth	eigth	5	False	1	False
election	electon	7	False	1	False
electric	electic	7	False	1	False
electrical	electrial	9	False	1	False
electrically	electricly	10	False	2	False
electricity	electricty	10	False	1	False
electron	electon	7	False	1	False
elementary	elimentary	10	False	1	False
elephant	elphant	7	False	1	False
elicited	elicided	8	False	1	False
eligible	eligable	8	False	1	False
eliminated	eleminated	10	False	1	False
eliminating	eleminating	11	False	1	False
else	esle	4	False	2	False
emanate	eminate	7	False	1	False
embarrass	embarass	8	False	1	False
embarrass	embarras	8	False	1	False
embarrassed	embarassed	10	False	1	False
embarrassed	embarrased	10	False	1	False
embarrassing	embarassing	11	False	1	False
embarrassing	embarrasing	11	False	1	False
embarrassment	embarassment	12	False	1	False
embarrassment	embarrasment	12	False	1	False
embezzled	embezelled	10	False	2	False
emigrant	imigrant	8	False	1	False
emigrated	emmigrated	10	False	1	False
emigrated	imigrated	9	False	1	False
emigration	imigration	10	False	1	False
eminent	emminent	8	False	1	False
eminent	imanent	7	False	2	False
eminent	iminent	7	False	1	False
eminently	emminently	10	False	1	False
emissaries	emmisaries	10	False	2	False
emissaries	emmisarries	11	False	3	False
emissary	emmisarry	9	False	3	False
emissary	emmisary	8	False	2	False
emission	emision	7	False	1	False
emission	emition	7	False	2	False
emission	emmision	8	False	2	False
emitted	emited	6	False	1	False
emitted	emmited	7	False	2	False
emitted	emmitted	8	False	1	False
emitting	emiting	7	False	1	False
emitting	emmiting	8	False	2	False
emitting	emmitting	9	False	1	False
emotion	emition	7	False	1	False
emphysema	emphysyma	9	False	1	False
empirical	emperical	9	False	1	False
empirical	empirial	8	False	1	False
enamored	enamoured	9	False	1	True
enamoured	enamored	8	False	1	True
encryption	encryptiion	11	False	1	False
engineer	engeneer	8	False	1	False
engineer	engieneer	9	False	1	False
engineering	engeneering	11	False	1	False
engineers	engieneers	10	False	1	False
enlargement	enlargment	10	False	1	False
enlargements	enlargments	11	False	1	False
enlist	Enlish	6	False	2	False
enmity	emnity	6	False	2	False
enormous	enourmous	9	False	1	False
enormously	enourmously	11	False	1	False
entertaining	intertaining	12	False	1	False
entrepreneur	entrepeneur	11	False	1	False
entrepreneurs	entrepeneurs	12	False	1	False
enumerable	inumerable	10	False	1	False
environment	enviorment	10	False	2	False
environment	enviornment	11	False	2	False
environment	enviroment	10	False	1	False
environmental	enviormental	12	False	2	False
environmental	enviornmental	13	False	2	False
environmental	enviromental	12	False	1	False
environmentalist	enviornmentalist	16	False	2	False
environmentalist	enviromentalist	15	False	1	False
environmentally	enviormentally	14	False	2	False
environmentally	enviornmentally	15	False	2	False
environmentally	enviromentally	14	False	1	False
environments	enviorments	11	False	2	False
environments	enviornments	12	False	2	False
environments	enviroments	11	False	1	False
equatorial	equitorial	10	False	1	False
equilibrium	equilibium	10	False	1	False
equilibrium	equilibrum	10	False	1	False
equipment	equippment	10	False	1	False
equipped	equiped	7	False	1	False
erected	erested	7	False	1	False
erratic	eratic	6	False	1	False
erratically	eraticly	8	False	3	False
essence	essense	7	False	1	False
essential	esential	8	False	1	False
essential	essencial	9	False	1	False
essential	essentual	9	False	1	False
essential	essesital	9	False	3	False
ethos	ethose	6	False	1	False
every	eveyr	5	False	2	False
evidently	evidentally	11	False	2	False
evil	efel	4	False	2	False
exacerbate	exerbate	8	False	2	False
exacerbated	exerbated	9	False	2	False
exaggerate	exagerate	9	False	1	False
exaggerate	exagerrate	10	False	2	False
exaggerated	exagerated	10	False	1	False
exaggerated	exagerrated	11	False	2	False
exaggerates	exagerates	10	False	1	False
exaggerates	exagerrates	11	False	2	False
exaggerating	exagerating	11	False	1	False
exaggerating	exagerrating	12	False	2	False
exalted	exhalted	8	False	1	False
example	exemple	7	False	1	False
example	exmaple	7	False	2	False
exceeded	excedded	8	False	1	False
excel	excell	6	False	1	False
excellent	exelent	7	False	2	False
excels	excells	7	False	1	False
excerpt	exerpt	6	False	1	False
excerpts	exerpts	7	False	1	False
execute	excecute	8	False	1	False
executed	excecuted	9	False	1	False
executes	excecutes	9	False	1	False
executing	excecuting	10	False	1	False
execution	excecution	10	False	1	False
exempt	exampt	6	False	1	False
exerted	extered	7	False	2	False
exhibition	exibition	9	False	1	False
exhibitions	exibitions	10	False	1	False
existence	existance	9	False	1	False
existent	existant	8	False	1	False
exoskeleton	exoskelaton	11	False	1	False
expects	spects	6	False	2	False
expel	expell	6	False	1	False
expels	expells	7	False	1	False
explain	expalin	7	False	2	False
exploitative	exploititive	12	False	1	False
extant	extint	6	False	1	False
external	exerternal	10	False	2	False
extinct	extint	6	False	1	False
extraordinarily	extrordinarily	14	False	1	False
extraordinary	extrordinary	12	False	1	False
extraterrestrial	extraterrestial	15	False	1	False
extravagant	extravagent	11	False	1	False
eyas	eyars	5	False	1	False
facilitate	faciliate	9	False	1	False
facilitated	faciliated	10	False	1	False
famous	famoust	7	False	1	False
fanaticism	fanatism	8	False	2	False
fascinated	facinated	9	False	1	False
feasible	feasable	8	False	1	False
feel	fiel	4	False	1	False
feels	fiels	5	False	1	False
fictitious	ficticious	10	False	1	False
fictitious	fictious	8	False	2	False
field	fiel	4	False	1	False
fields	fiels	5	False	1	False
filament	filiament	9	False	1	False
file	fiel	4	False	2	False
files	fiels	5	False	2	False
finally	fianlly	7	False	2	False
finally	finaly	6	False	1	False
financially	financialy	10	False	1	False
find	fidn	4	False	2	False
first	firts	5	False	2	False
fled	fleed	5	False	1	False
flirts	firts	5	False	1	False
flourish	fluorish	8	False	2	False
fluorescent	florescent	10	False	1	True
forbade	forbad	6	False	1	False
forehead	forhead	7	False	1	False
foreign	foriegn	7	False	2	False
foremost	formost	7	False	1	False
forerunner	forunner	8	False	2	False
forfeit	forfiet	7	False	2	False
form	fomr	4	False	2	False
formalize	formallize	10	False	1	False
formalized	formallized	11	False	1	False
forty	fourty	6	False	1	False
fought	faught	6	False	1	False
fought	fougth	6	False	2	False
found	foudn	5	False	2	False
foundries	foundaries	10	False	1	False
foundry	foundary	8	False	1	False
freed	fleed	5	False	1	False
friend	freind	6	False	2	False
friends	firends	7	False	2	False
from	fomr	4	False	2	False
fundamental	fundametal	10	False	1	False
fundamentals	fundametals	11	False	1	False
fungi	funguses	8	False	4	False
further	furuther	8	False	1	False
gale	gae	3	False	1	False
game	gae	3	False	1	False
gases	gasses	6	False	1	True
genealogies	geneologies	11	False	1	False
genealogy	geneology	9	False	1	False
generally	generaly	8	False	1	False
genitalia	genialia	8	False	1	False
goddess	godess	6	False	1	False
goddesses	godesses	8	False	1	False
going	gogin	5	False	2	False
going	goign	5	False	2	False
going	gonig	5	False	2	False
going	oging	5	False	2	False
gourd	gaurd	5	False	1	False
government	goverment	9	False	1	False
government	govorment	9	False	2	False
governmental	govermental	11	False	1	False
governmental	govormental	11	False	2	False
governor	gouvener	8	False	3	False
governor	governer	8	False	1	False
graffiti	grafitti	8	False	2	False
grammar	grammer	7	False	1	False
grammatically	gramatically	12	False	1	False
grammatically	grammaticaly	12	False	1	False
grateful	greatful	8	False	2	False
gratefully	greatfully	10	False	2	False
gratuitous	gratuitious	11	False	1	False
great	gerat	5	False	2	False
great	graet	5	False	2	False
great	grat	4	False	1	False
grief	greif	5	False	2	False
group sex	groupsex	8	True	1	False
grow	grwo	4	False	2	False
guanine	gunanine	8	False	1	False
guarantee	guarentee	9	False	1	False
guaranteed	garanteed	9	False	1	False
guaranteed	guarenteed	10	False	1	False
guaranteed	guranteed	9	False	1	False
guarantees	guarentees	10	False	1	False
guard	gaurd	5	False	2	False
guerilla	guerrila	8	False	2	False
guerillas	guerrilas	9	False	2	False
guerrilla	guerrila	8	False	1	False
guerrillas	guerrilas	9	False	1	False
guidance	guidence	8	False	1	False
guttural	guttaral	8	False	1	False
guttural	gutteral	8	False	1	False
habeas	habaeus	7	False	2	False
habeas	habeus	6	False	1	False
happen	ahppen	6	False	2	False
happen	hapen	5	False	1	False
happened	hapened	7	False	1	False
happened	happended	9	False	1	False
happening	hapening	8	False	1	False
harass	harras	6	False	2	False
harass	harrassing	10	False	4	False
harassed	harased	7	False	1	False
harassed	harrased	8	False	2	False
harasses	harases	7	False	1	False
harasses	harrases	8	False	2	False
harassing	harrasing	9	False	2	False
harassment	harasment	9	False	1	False
harassment	harrasment	10	False	2	False
hare	hace	4	False	1	False
have	ahev	4	False	3	False
have	ahve	4	False	2	False
have	haev	4	False	2	False
have	hvae	4	False	2	False
have	hvea	4	False	2	False
having	hvaing	6	False	2	False
heave	haev	4	False	3	False
heave	hvea	4	False	3	False
heritage	inheritage	10	False	2	False
heroes	heros	5	False	1	False
heterogeneous	heterogenous	12	False	1	False
holy	wholy	5	False	1	False
hydrophilic	hydropilic	10	False	1	False
hydrophobic	hydropobic	10	False	1	False
hygiene	hygeine	7	False	2	False
hypocrisy	hypocracy	9	False	2	False
hypocrisy	hypocrasy	9	False	1	False
hypocrisy	hypocricy	9	False	1	False
hypocrite	hypocrit	8	False	1	False
hypocrites	hypocrits	9	False	1	False
iconoclastic	iconclastic	11	False	1	False
idea	diea	4	False	2	False
idea	idae	4	False	2	False
ideas	idaes	5	False	2	False
ideas	idesa	5	False	2	False
identical	identicial	10	False	1	False
ideologies	idealogies	10	False	1	False
ideology	idealogy	8	False	1	False
ides	idesa	5	False	1	False
idiosyncratic	ideosyncratic	13	False	1	False
illegitimacy	illegimacy	10	False	2	False
illegitimate	illegitmate	11	False	1	False
illogical	ilogical	8	False	1	False
illusion	alusion	7	False	2	False
illusion	illution	8	False	1	False
imagery	imaginery	9	False	2	False
imaginary	imagenary	9	False	1	False
imaginary	imaginery	9	False	1	False
imagine	imagin	6	False	1	False
imbalance	inbalance	9	False	1	False
imitate	immitate	8	False	1	False
imitated	immitated	9	False	1	False
imitating	immitating	10	False	1	False
imitator	immitator	9	False	1	False
immanent	iminent	7	False	2	False
immediately	emmediately	11	False	1	False
immediately	imediately	10	False	1	False
immediately	immediatley	11	False	2	False
immediately	immidately	10	False	2	False
immediately	immidiately	11	False	1	False
immense	imense	6	False	1	False
immigrant	imigrant	8	False	1	False
immigrant	inmigrant	9	False	1	False
immigrants	inmigrants	10	False	1	False
immigrated	imigrated	9	False	1	False
immigration	imigration	10	False	1	False
imminent	emminent	8	False	1	False
imminent	imanent	7	False	2	False
imminent	iminent	7	False	1	False
impeach	inpeach	7	False	1	False
impedance	impedence	9	False	1	False
imperial	empirial	8	False	2	False
impolite	inpolite	8	False	1	False
imprisonment	inprisonment	12	False	1	False
improvisation	improvision	11	False	2	False
in spite	inspite	7	True	1	False
inaccessible	inaccessable	12	False	1	False
inappropriate	inappropiate	12	False	1	False
incompatibility	incompatiblity	14	False	1	False
incompetence	incompetance	12	False	1	False
incompetent	incompetant	11	False	1	False
incorporation	incorperation	13	False	1	False
incorruptible	incorruptable	13	False	1	False
incredible	increadible	11	False	1	False
incredible	incredable	10	False	1	False
incunabula	incunabla	9	False	1	False
indefinitely	indefinately	12	False	1	False
indefinitely	indefinitly	11	False	1	False
independence	independance	12	False	1	False
independence	independece	11	False	1	False
independent	independant	11	False	1	False
independent	indipendent	11	False	1	False
independent	indpendent	10	False	1	False
independently	indepedantly	12	False	2	False
independently	independantly	13	False	1	False
independently	indipendently	13	False	1	False
independently	indpendently	12	False	1	False
indict	indite	6	False	2	True
indispensable	indispensible	13	False	1	False
indisputable	indisputible	12	False	1	False
indisputably	indisputibly	12	False	1	False
indulge	indulgue	8	False	1	False
industrial	indutrial	9	False	1	False
inevitable	inevatible	10	False	2	False
inevitable	inevitible	10	False	1	False
infectious	infectuous	10	False	1	False
infiltrate	infilitrate	11	False	1	False
infiltrated	infilitrated	12	False	1	False
infinite	infinit	7	False	1	False
inflammation	inflamation	11	False	1	False
influenced	influented	10	False	1	False
influential	influencial	11	False	1	False
information	infomation	10	False	1	False
ingredients	ingreediants	12	False	2	False
inhabitant	habitant	8	False	2	False
inhabitants	habitants	9	False	2	False
inheritance	inheritage	10	False	2	False
initiation	initation	9	False	1	False
innocence	inocence	8	False	1	False
innumerable	inumerable	10	False	1	False
insidious	ecidious	8	False	3	False
insistence	insistance	10	False	1	False
instance	instatance	10	False	2	False
instead	instade	7	False	2	False
institution	insitution	10	False	1	False
institutions	insitutions	11	False	1	False
integrated	intergrated	11	False	1	False
integration	intergration	12	False	1	False
intellectual	intelectual	11	False	1	False
intelligence	inteligence	11	False	1	False
intelligent	inteligent	10	False	1	False
interbred	interbread	10	False	1	False
interbreed	interbread	10	False	1	False
interchangeably	interchangably	14	False	1	False
interest	intrest	7	False	1	False
international	internation	11	False	2	False
interpret	interpet	8	False	1	False
interregnum	interrugum	10	False	2	False
interrelated	interelated	11	False	1	False
interrupt	interupt	8	False	1	False
into	inot	4	False	2	False
introduce	inctroduce	10	False	1	False
introduced	inctroduced	11	False	1	False
intuitive	intutive	8	False	1	False
intuitively	intutively	10	False	1	False
inventor	inventer	8	False	1	False
invertebrates	invertibrates	13	False	1	False
involvement	involvment	10	False	1	False
ironically	ironicly	8	False	2	False
irrelevant	irelevent	9	False	2	False
irresistible	iresistable	11	False	2	False
irresistible	iresistible	11	False	1	False
irresistible	irresistable	12	False	1	False
irresistibly	iresistably	11	False	2	False
irresistibly	iresistibly	11	False	1	False
irresistibly	irresistably	12	False	1	False
irritable	iritable	8	False	1	False
irritated	iritated	8	False	1	False
isn't	isnt	4	False	1	False
jeopardy	jeapardy	8	False	1	False
journeys	journies	8	False	2	False
judicial	judical	7	False	1	False
judiciary	judisuary	9	False	2	False
just	jstu	4	False	2	False
just	jsut	4	False	2	False
keratin	ceratin	7	False	1	False
kindergarten	kindergarden	12	False	1	False
know	knwo	4	False	2	False
know	konw	4	False	2	False
know	kwno	4	False	2	False
know	nkow	4	False	2	False
know	nkwo	4	False	3	False
knowledge	knowlege	8	False	1	False
knowledgeable	knowledgable	12	False	1	False
knowledgeable	knowlegeable	12	False	1	False
knows	knwos	5	False	2	False
knows	konws	5	False	2	False
laboratory	labratory	9	False	1	False
laid	layed	5	False	2	False
language	laguage	7	False	1	False
languages	laguages	8	False	1	False
larvae	lavae	5	False	1	False
last	lsat	4	False	2	False
lavatory	labatory	8	False	1	False
leaf	lief	4	False	2	True
lean	leanr	5	False	1	False
leaner	leanr	5	False	1	False
learn	leanr	5	False	2	False
learn	leran	5	False	2	False
learns	lerans	6	False	2	False
led	leaded	6	False	3	True
legitimate	legitamate	10	False	1	False
leisure	liesure	7	False	2	False
length	lenght	6	False	2	False
level	levle	5	False	2	False
levitate	levetate	8	False	1	False
levitated	levetated	9	False	1	False
levitates	levetates	9	False	1	False
levitating	levetating	10	False	1	False
liable	lible	5	False	1	False
liaison	liason	6	False	1	False
libel	libell	6	False	1	False
libel	lible	5	False	2	False
library	libary	6	False	1	False
licence	lisence	7	False	1	False
licence	lisense	7	False	2	False
license	lisence	7	False	2	False
license	lisense	7	False	1	False
licensed	licenced	8	False	1	False
licensing	licencing	9	False	1	False
lieutenant	leutenant	9	False	1	False
life	lief	4	False	2	True
light year	lightyear	9	True	1	False
light year	lightyears	10	True	2	False
like	liek	4	False	2	False
like	liuke	5	False	1	False
liked	liekd	5	False	2	False
likelihood	likelyhood	10	False	1	False
linguistic	libguistic	10	False	1	False
linguistics	libguistics	11	False	1	False
liquefy	liquify	7	False	1	False
literature	litature	8	False	2	False
literature	literture	9	False	1	False
little	littel	6	False	2	False
lively	livley	6	False	2	False
loneliness	lonelyness	10	False	1	False
lonely	lonley	6	False	2	False
lonely	lonly	5	False	1	False
losing	loosing	7	False	1	True
lot	alot	4	False	1	False
love	loev	4	False	2	False
love	lveo	4	False	2	False
love	lvoe	4	False	2	False
lying	lieing	6	False	2	False
made	maked	5	False	2	False
magnolia	magolia	7	False	1	False
maintenance	maintainance	12	False	2	False
maintenance	maintainence	12	False	3	False
maintenance	maintance	9	False	2	False
maintenance	maintenence	11	False	1	False
majority	marjority	9	False	1	False
make	amke	4	False	2	False
make	mkae	4	False	2	False
make	mkea	4	False	2	False
makes	makse	5	False	2	False
makes	mkaes	5	False	2	False
making	amking	6	False	2	False
making	mkaing	6	False	2	False
mammal	mamal	5	False	1	False
mammalian	mamalian	8	False	1	False
management	managment	9	False	1	False
maneuver	manouver	8	False	1	False
maneuver	manuever	8	False	2	False
maneuverability	manoeuverability	16	False	1	False
maneuverability	manouverability	15	False	1	False
maneuverable	manouverable	12	False	1	False
maneuvers	manouvers	9	False	1	False
maneuvers	manuevers	9	False	2	False
manoeuvrability	manoeuverability	16	False	1	False
manoeuvrability	manouverability	15	False	2	False
manoeuvrable	manouverable	12	False	2	False
manoeuvre	manouver	8	False	3	False
manoeuvre	manuever	8	False	4	False
manoeuvres	manouvers	9	False	3	False
manoeuvres	manuevers	9	False	4	False
manufacture	manufature	10	False	1	False
manufactured	manufatured	11	False	1	False
manufacturing	manufaturing	12	False	1	False
mare	mear	4	False	2	False
marked	maked	5	False	1	False
marketing	marketting	10	False	1	False
marriage	marrage	7	False	1	False
marriage	marraige	8	False	2	False
married	marryied	8	False	1	False
mass media	massmedia	9	True	1	False
mathematician	mathmatician	12	False	1	False
mathematicians	matheticians	12	False	2	False
mathematicians	mathmaticians	13	False	1	False
mathematics	mathamatics	11	False	1	False
mediaeval	medeival	8	False	3	False
medicine	medacine	8	False	1	False
medieval	medeival	8	False	2	False
member	memeber	7	False	1	False
mentioned	maintioned	10	False	2	False
mere	mear	4	False	2	False
messenger	messanger	9	False	1	False
metallic	metalic	7	False	1	False
metallurgic	metalurgic	10	False	1	False
metallurgical	metalurgical	12	False	1	False
metallurgy	metalurgy	9	False	1	False
metamorphosis	metamorphysis	13	False	1	False
midwives	midwifes	8	False	1	True
milieu	mileau	6	False	2	False
milieu	mileu	5	False	1	False
military	millitary	9	False	1	False
millennium	milennium	9	False	1	False
millennium	millenium	9	False	1	False
millipede	millepede	9	False	1	False
miniature	minature	8	False	1	False
ministry	ministery	9	False	1	False
minuscule	miniscule	9	False	1	False
miscellaneous	miscelaneous	12	False	1	False
miscellaneous	miscellanious	13	False	1	False
miscellaneous	miscellanous	12	False	1	False
mischievous	mischeivous	11	False	2	False
mischievous	mischevious	11	False	2	False
mischievous	mischievious	12	False	1	False
misdemeanor	misdameanor	11	False	1	False
misdemeanor	misdemenor	10	False	1	False
misdemeanors	misdameanors	12	False	1	False
misdemeanors	misdemenors	11	False	1	False
misdemeanour	misdameanor	11	False	2	False
misdemeanour	misdemenor	10	False	2	False
misdemeanours	misdameanors	12	False	2	False
misdemeanours	misdemenors	11	False	2	False
misogynist	mysogynist	10	False	1	False
misogyny	mysogyny	8	False	1	False
missel	missle	6	False	2	False
missile	misile	6	False	1	False
missile	missle	6	False	1	False
misspelling	mispelling	10	False	1	False
mizzen	missen	6	False	2	False
model	modle	5	False	2	False
moment	moent	5	False	1	False
monasteries	monestaries	11	False	2	False
monastery	monestary	9	False	2	False
monetary	monestary	9	False	1	False
money	moeny	5	False	2	False
monolithic	monolite	8	False	3	False
more	mroe	4	False	2	False
more	omre	4	False	2	False
mortgage	morgage	7	False	1	False
most famous	famoust	7	True	6	False
motivated	motiviated	10	False	1	False
movie	movei	5	False	2	False
mucous	mucuous	7	False	1	False
municipalities	muncipalities	13	False	1	False
municipality	muncipality	11	False	1	False
murder	muder	5	False	1	False
murdering	mudering	8	False	1	False
muscles	muscels	7	False	2	False
mussels	muscels	7	False	1	False
myriad	myraid	6	False	2	False
myself	mysef	5	False	1	False
mysterious	misterious	10	False	1	False
mysterious	misteryous	10	False	2	False
mysterious	mysterous	9	False	1	False
mystery	mistery	7	False	1	False
natural	naturual	8	False	1	False
naturally	naturaly	8	False	1	False
naturally	naturely	8	False	2	False
naturally	naturually	10	False	1	False
necessarily	neccesarily	11	False	2	False
necessarily	neccessarily	12	False	1	False
necessarily	necesarily	10	False	1	False
necessarily	nessasarily	11	False	3	False
necessary	neccesary	9	False	2	False
necessary	neccessary	10	False	1	False
necessary	necesary	8	False	1	False
need	ened	4	False	2	False
negligible	neglible	8	False	2	False
negligible	negligable	10	False	1	False
negotiate	negociate	9	False	1	False
negotiation	negociation	11	False	1	False
negotiation	negotation	10	False	1	False
neighbor	neigbour	8	False	2	False
neighboring	neigbouring	11	False	2	False
neighbors	neigbours	9	False	2	False
neighbour	neigbour	8	False	1	False
neighbouring	neigbouring	11	False	1	False
neighbours	neigbours	9	False	1	False
next	enxt	4	False	2	False
nice	neice	5	False	1	False
nickel	nickle	6	False	2	True
niece	neice	5	False	2	False
nineteenth	ninteenth	9	False	1	False
ninety	ninty	5	False	1	False
ninth	nineth	6	False	1	False
no one	noone	5	True	1	False
north	noth	4	False	1	False
northeastern	northereastern	14	False	2	False
northern	northen	7	False	1	False
northern	nothern	7	False	1	False
not	nto	3	False	2	False
not	onot	4	False	1	False
notable	noteable	8	False	1	False
notably	noteably	8	False	1	False
note	onot	4	False	2	False
noticeable	noticable	9	False	1	False
noticeable	noticible	9	False	2	False
noticing	noticeing	9	False	1	False
notoriety	noteriety	9	False	1	False
nouveau	noveau	6	False	1	False
nuclear	nucular	7	False	2	False
nuclear	nuculear	8	False	1	False
nuisance	nuisanse	8	False	1	False
nuisance	nusance	7	False	1	False
nutrient	nutritent	9	False	1	False
nutrients	nutritents	10	False	1	False
obedience	obediance	9	False	1	False
obedient	obediant	8	False	1	False
obstacle	obstacal	8	False	2	False
occasion	ocasion	7	False	1	False
occasion	ocassion	8	False	2	False
occasion	occassion	9	False	1	False
occasional	ocasional	9	False	1	False
occasional	ocassional	10	False	2	False
occasional	occassional	11	False	1	False
occasionally	ocasionally	11	False	1	False
occasionally	ocasionaly	10	False	2	False
occasionally	ocassionally	12	False	2	False
occasionally	occassionally	13	False	1	False
occasionally	occassionaly	12	False	2	False
occasioned	ocasioned	9	False	1	False
occasioned	ocassioned	10	False	2	False
occasioned	occassioned	11	False	1	False
occasions	ocasions	8	False	1	False
occasions	ocassions	9	False	2	False
occasions	occassions	10	False	1	False
occur	occurr	6	False	1	False
occur	ocurr	5	False	2	False
occurred	occured	7	False	1	False
occurred	ocurred	7	False	1	False
occurrence	occurance	9	False	2	False
occurrence	occurence	9	False	1	False
occurrence	occurrance	10	False	1	False
occurrence	ocurrance	9	False	2	False
occurrence	ocurrence	9	False	1	False
occurrences	occurances	10	False	2	False
occurrences	occurences	10	False	1	False
occurrences	occurrances	11	False	1	False
occurring	occuring	8	False	1	False
octahedral	octohedral	10	False	1	False
octahedron	octohedron	10	False	1	False
official	offical	7	False	1	False
officially	offically	9	False	1	False
officially	officaly	8	False	2	False
officially	officialy	9	False	1	False
ogling	oging	5	False	1	False
omission	omision	7	False	1	False
omission	ommision	8	False	2	False
omitted	omited	6	False	1	False
omitted	ommited	7	False	2	False
omitted	ommitted	8	False	1	False
omitting	omiting	7	False	1	False
omitting	ommiting	8	False	2	False
omitting	ommitting	9	False	1	False
omnivorous	omniverous	10	False	1	False
omnivorously	omniverously	12	False	1	False
one	noone	5	False	2	False
only	lonly	5	False	1	False
only	onyl	4	False	2	False
ophthalmic	opthalmic	9	False	1	False
ophthalmologist	opthalmologist	14	False	1	False
ophthalmologist	opthamologist	13	False	2	False
ophthalmology	opthalmology	12	False	1	False
opinion	oppinion	8	False	1	False
opponent	oponent	7	False	1	False
opportunity	oportunity	10	False	1	False
opposite	oposite	7	False	1	False
opposition	oposition	9	False	1	False
oppression	opression	9	False	1	False
oppressive	opressive	9	False	1	False
optimism	optomism	8	False	1	False
orally	erally	6	False	1	False
organ	orgin	5	False	1	False
organism	organim	7	False	1	False
origin	orgin	5	False	1	False
original	orginal	7	False	1	False
original	origional	9	False	1	False
originally	originaly	9	False	1	False
originally	originnally	11	False	1	False
originally	orignally	9	False	1	False
other	otehr	5	False	2	False
overshadowed	overshaddowed	13	False	1	False
overwhelming	overwelming	11	False	1	False
oxygen	oxigen	6	False	1	False
oxymoron	oximoron	8	False	1	False
paid	paide	5	False	1	False
paid	payed	5	False	2	True
palace	palce	5	False	1	False
pamphlet	pamplet	7	False	1	False
pantomime	pantomine	9	False	1	False
parakeets	parrakeets	10	False	1	False
parallel	paralel	7	False	1	False
parallel	paralell	8	False	2	False
parallel	parralel	8	False	2	False
parallel	parrallel	9	False	1	False
parallel	parrallell	10	False	2	False
paraphernalia	paraphenalia	12	False	1	False
parenthesis	paranthesis	11	False	1	False
parliamentarian	paliamentarian	14	False	1	False
particular	parituclar	10	False	3	False
particularly	particularily	13	False	1	False
passed	pased	5	False	1	False
pastime	pasttime	8	False	1	False
pastoral	pastural	8	False	1	False
patented	pattented	9	False	1	False
peculiar	peculure	8	False	3	False
pejorative	perjorative	11	False	1	False
penalty	penatly	7	False	2	False
peninsula	penninsula	10	False	1	False
peninsula	penninsular	11	False	2	False
peninsula	pennisula	9	False	2	False
peninsular	penninsular	11	False	1	False
people	peopel	6	False	2	False
perceived	percepted	9	False	2	False
perceived	percieved	9	False	2	False
performance	performence	11	False	1	False
performed	performes	9	False	1	False
performs	performes	9	False	1	False
perhaps	perhasp	7	False	2	False
perhaps	perheaps	8	False	1	False
perhaps	perhpas	7	False	2	False
perhaps	perphas	7	False	2	False
peripatetic	peripathetic	12	False	1	False
perjury	perjery	7	False	1	False
permanent	permenant	9	False	2	False
permissible	permissable	11	False	1	False
permission	premission	10	False	2	False
perpendicular	perpindicular	13	False	1	False
persistence	persistance	11	False	1	False
persistent	persistant	10	False	1	False
personal	personel	8	False	1	False
personnel	personel	8	False	1	False
personnel	personell	9	False	2	False
personnel	personnell	10	False	1	False
persuade	pursuade	8	False	1	False
persuaded	pursuaded	9	False	1	False
persuades	pursuades	9	False	1	False
persuading	pususading	10	False	3	False
perturbation	pertubation	11	False	1	False
perturbations	pertubations	12	False	1	False
petition	petetion	8	False	1	False
phenomena	phenonmena	10	False	1	False
phenomenal	phenomenonal	12	False	2	False
phenomenal	phenomenonly	12	False	3	False
phenomenally	phenomenonly	12	False	2	False
phenomenon	phenomonenon	12	False	2	False
pheromone	feromone	8	False	2	False
phial	fiel	4	False	3	False
phials	fiels	5	False	3	False
philosopher	philisopher	11	False	1	False
philosophical	philisophical	13	False	1	False
philosophy	philisophy	10	False	1	False
phonetic	fonetic	7	False	2	False
phonograph	phongraph	9	False	1	False
piece	peice	5	False	2	False
pilgrimage	pilgrimmage	11	False	1	False
pilgrimages	pilgrimmages	12	False	1	False
pineapple	pinapple	8	False	1	False
pineapple	pinnaple	8	False	2	False
pitch	pich	4	False	1	False
place	palce	5	False	2	False
plaintiff	plantiff	8	False	1	False
planned	planed	6	False	1	True
playwright	playwrite	9	False	3	False
playwrights	playwrites	10	False	3	False
pleasant	plesant	7	False	1	False
poem	peom	4	False	2	False
poems	peoms	5	False	2	False
poetry	peotry	6	False	2	False
pogrom	progrom	7	False	1	False
pogroms	progroms	8	False	1	False
poison	poisin	6	False	1	False
pollinator	polinator	9	False	1	False
pollute	polute	6	False	1	False
polluted	poluted	7	False	1	False
pollutes	polutes	7	False	1	False
polluting	poluting	8	False	1	False
pollution	polution	8	False	1	False
pomegranate	pomegranite	11	False	1	False
popularity	popularaty	10	False	1	False
portrayed	protrayed	9	False	2	False
position	positon	7	False	1	False
position	possition	9	False	1	False
