error	correct_word	dsug	target	correct_word_in_dict	correct_word_in_dsuggestions	corwd_dist	corwd_se	corwd_me	error_char_count	error_consonant_count	error_vowel_count	error_capital_count	dsug_char_count	dsug_consonant_count	dsug_vowel_count	dsug_capital_count	dsug_contains_space	dsug_se	dsug_me	dsug_dist	dsug_lm_log_prob
corrisponds	corresponds	corespondent	0	True	True	1	True	True	11	8	3	0	12	8	4	0	False	True	True	5	0.0
corrisponds	corresponds	corridors	0	True	True	1	True	True	11	8	3	0	9	6	3	0	False	False	False	4	0.0
corrisponds	corresponds	crosspoint	0	True	True	1	True	True	11	8	3	0	10	7	3	0	False	True	False	6	0.0
corrisponds	corresponds	greasepaint	0	True	True	1	True	True	11	8	3	0	11	6	5	0	False	False	True	9	0.0
corosion	corrosion	corrosion	1	True	True	1	True	True	8	4	4	0	9	5	4	0	False	True	True	1	0.0
corosion	corrosion	coronation	0	True	True	1	True	True	8	4	4	0	10	5	5	0	False	False	False	3	0.0
corosion	corrosion	conversion	0	True	True	1	True	True	8	4	4	0	10	6	4	0	False	False	False	4	0.0
corosion	corrosion	concision	0	True	True	1	True	True	8	4	4	0	9	5	4	0	False	False	False	3	0.0
corosion	corrosion	erosion	0	True	True	1	True	True	8	4	4	0	7	3	4	0	False	False	False	2	0.0
corosion	corrosion	concretion	0	True	True	1	True	True	8	4	4	0	10	6	4	0	False	False	False	4	0.0
corosion	corrosion	crashing	0	True	True	1	True	True	8	4	4	0	8	6	2	0	False	True	False	5	0.0
coudl	could	could	1	True	True	2	False	False	5	3	2	0	5	3	2	0	False	False	False	2	0.0
coudl	could	cloud	0	True	True	2	False	False	5	3	2	0	5	3	2	0	False	False	False	2	0.0
coudl	could	loud	0	True	True	2	False	False	5	3	2	0	4	2	2	0	False	False	False	2	0.0
coudl	could	coddle	0	True	True	2	False	False	5	3	2	0	6	4	2	0	False	True	True	2	0.0
coudl	could	courtly	0	True	True	2	False	False	5	3	2	0	7	5	2	0	False	False	False	3	0.0
sould	could	souls	0	True	True	1	False	False	5	3	2	0	5	3	2	0	False	False	False	1	0.0
sould	could	soul	0	True	True	1	False	False	5	3	2	0	4	2	2	0	False	False	False	1	0.0
sould	could	sold	0	True	True	1	False	False	5	3	2	0	4	3	1	0	False	True	True	1	0.0
sould	could	souled	0	True	True	1	False	False	5	3	2	0	6	3	3	0	False	True	True	1	0.0
sould	could	should	0	True	True	1	False	False	5	3	2	0	6	4	2	0	False	True	False	1	0.0
sould	could	sound	0	True	True	1	False	False	5	3	2	0	5	3	2	0	False	False	False	1	0.0
sould	could	could	1	True	True	1	False	False	5	3	2	0	5	3	2	0	False	False	False	1	0.0
sould	could	would	0	True	True	1	False	False	5	3	2	0	5	3	2	0	False	False	False	1	0.0
sould	could	Gould	0	True	True	1	False	False	5	3	2	0	5	3	2	1	False	False	False	1	0.0
sould	could	soul d	0	True	True	1	False	False	5	3	2	0	6	3	2	0	True	True	True	1	0.0
sould	could	sou	0	True	True	1	False	False	5	3	2	0	3	1	2	0	False	False	False	2	0.0
sould	could	soled	0	True	True	1	False	False	5	3	2	0	5	3	2	0	False	True	True	2	0.0
sould	could	solid	0	True	True	1	False	False	5	3	2	0	5	3	2	0	False	True	True	2	0.0
councellor	councillor	councilor	0	False	False	1	True	True	10	6	4	0	9	5	4	0	False	True	True	2	0.0
councellor	councillor	counselor	0	False	False	1	True	True	10	6	4	0	9	5	4	0	False	True	False	2	0.0
councellor	councillor	chancellor	0	False	False	1	True	True	10	6	4	0	10	7	3	0	False	True	False	2	0.0
councellor	councillor	counterforce	0	False	False	1	True	True	10	6	4	0	12	7	5	0	False	False	False	5	0.0
councellor	councillor	councilman	0	False	False	1	True	True	10	6	4	0	10	6	4	0	False	True	True	4	0.0
councellor	councillor	councilmen	0	False	False	1	True	True	10	6	4	0	10	6	4	0	False	True	True	4	0.0
councellors	councillors	counselors	0	False	False	1	True	True	11	7	4	0	10	6	4	0	False	True	False	2	0.0
councellors	councillors	councilors	0	False	False	1	True	True	11	7	4	0	10	6	4	0	False	True	True	2	0.0
councellors	councillors	chancellors	0	False	False	1	True	True	11	7	4	0	11	8	3	0	False	True	False	2	0.0
councellors	councillors	counselor	0	False	False	1	True	True	11	7	4	0	9	5	4	0	False	True	False	3	0.0
councellors	councillors	counsellings	0	False	False	1	True	True	11	7	4	0	12	8	4	0	False	True	False	4	0.0
councellors	councillors	councilperson	0	False	False	1	True	True	11	7	4	0	13	8	5	0	False	True	True	5	0.0
councellor	counsellor	councilor	0	False	False	1	True	False	10	6	4	0	9	5	4	0	False	True	True	2	0.0
councellor	counsellor	counselor	0	False	False	1	True	False	10	6	4	0	9	5	4	0	False	True	False	2	0.0
councellor	counsellor	chancellor	0	False	False	1	True	False	10	6	4	0	10	7	3	0	False	True	False	2	0.0
councellor	counsellor	counterforce	0	False	False	1	True	False	10	6	4	0	12	7	5	0	False	False	False	5	0.0
councellor	counsellor	councilman	0	False	False	1	True	False	10	6	4	0	10	6	4	0	False	True	True	4	0.0
councellor	counsellor	councilmen	0	False	False	1	True	False	10	6	4	0	10	6	4	0	False	True	True	4	0.0
councellors	counsellors	counselors	0	False	False	1	True	False	11	7	4	0	10	6	4	0	False	True	False	2	0.0
councellors	counsellors	councilors	0	False	False	1	True	False	11	7	4	0	10	6	4	0	False	True	True	2	0.0
councellors	counsellors	chancellors	0	False	False	1	True	False	11	7	4	0	11	8	3	0	False	True	False	2	0.0
councellors	counsellors	counselor	0	False	False	1	True	False	11	7	4	0	9	5	4	0	False	True	False	3	0.0
councellors	counsellors	counsellings	0	False	False	1	True	False	11	7	4	0	12	8	4	0	False	True	False	4	0.0
councellors	counsellors	councilperson	0	False	False	1	True	False	11	7	4	0	13	8	5	0	False	True	True	5	0.0
councellor	counselor	councilor	0	True	True	2	True	False	10	6	4	0	9	5	4	0	False	True	True	2	0.0
councellor	counselor	counselor	1	True	True	2	True	False	10	6	4	0	9	5	4	0	False	True	False	2	0.0
councellor	counselor	chancellor	0	True	True	2	True	False	10	6	4	0	10	7	3	0	False	True	False	2	0.0
councellor	counselor	counterforce	0	True	True	2	True	False	10	6	4	0	12	7	5	0	False	False	False	5	0.0
councellor	counselor	councilman	0	True	True	2	True	False	10	6	4	0	10	6	4	0	False	True	True	4	0.0
councellor	counselor	councilmen	0	True	True	2	True	False	10	6	4	0	10	6	4	0	False	True	True	4	0.0
councellors	counselors	counselors	1	True	True	2	True	False	11	7	4	0	10	6	4	0	False	True	False	2	0.0
councellors	counselors	councilors	0	True	True	2	True	False	11	7	4	0	10	6	4	0	False	True	True	2	0.0
councellors	counselors	chancellors	0	True	True	2	True	False	11	7	4	0	11	8	3	0	False	True	False	2	0.0
councellors	counselors	counselor	0	True	True	2	True	False	11	7	4	0	9	5	4	0	False	True	False	3	0.0
councellors	counselors	counsellings	0	True	True	2	True	False	11	7	4	0	12	8	4	0	False	True	False	4	0.0
councellors	counselors	councilperson	0	True	True	2	True	False	11	7	4	0	13	8	5	0	False	True	True	5	0.0
ocuntries	countries	countries	1	True	True	2	False	False	9	5	4	0	9	5	4	0	False	False	False	2	0.0
ocuntries	countries	documentaries	0	True	True	2	False	False	9	5	4	0	13	7	6	0	False	False	False	4	0.0
ocuntries	countries	contrives	0	True	True	2	False	False	9	5	4	0	9	6	3	0	False	False	False	3	0.0
ocuntries	countries	counterspies	0	True	True	2	False	False	9	5	4	0	12	7	5	0	False	False	False	5	0.0
ocuntries	countries	egocentrics	0	True	True	2	False	False	9	5	4	0	11	7	4	0	False	False	False	4	0.0
ocuntries	countries	countryside	0	True	True	2	False	False	9	5	4	0	11	7	4	0	False	False	False	6	0.0
ocuntries	countries	jointures	0	True	True	2	False	False	9	5	4	0	9	5	4	0	False	False	False	5	0.0
ocuntry	country	country	1	True	True	2	False	False	7	5	2	0	7	5	2	0	False	False	False	2	0.0
ocuntry	country	contrary	0	True	True	2	False	False	7	5	2	0	8	6	2	0	False	False	False	4	0.0
ocuntry	country	countrify	0	True	True	2	False	False	7	5	2	0	9	6	3	0	False	False	False	4	0.0
ocuntry	country	control	0	True	True	2	False	False	7	5	2	0	7	5	2	0	False	False	False	4	0.0
coururier	courier	couturier	0	True	True	2	True	False	9	4	5	0	9	4	5	0	False	False	False	1	0.0
coururier	courier	courier	1	True	True	2	True	False	9	4	5	0	7	3	4	0	False	True	False	2	0.0
coururier	courier	courtier	0	True	True	2	True	False	9	4	5	0	8	4	4	0	False	False	False	2	0.0
coururier	courier	courtlier	0	True	True	2	True	False	9	4	5	0	9	5	4	0	False	False	False	2	0.0
coururier	courier	Fourier	0	True	True	2	True	False	9	4	5	0	7	3	4	1	False	False	False	3	0.0
coururier	courier	careerism	0	True	True	2	True	False	9	4	5	0	9	5	4	0	False	False	False	6	0.0
coururier	courier	careerist	0	True	True	2	True	False	9	4	5	0	9	5	4	0	False	False	False	6	0.0
coururier	couturier	couturier	1	True	True	1	False	False	9	4	5	0	9	4	5	0	False	False	False	1	0.0
coururier	couturier	courier	0	True	True	1	False	False	9	4	5	0	7	3	4	0	False	True	False	2	0.0
coururier	couturier	courtier	0	True	True	1	False	False	9	4	5	0	8	4	4	0	False	False	False	2	0.0
coururier	couturier	courtlier	0	True	True	1	False	False	9	4	5	0	9	5	4	0	False	False	False	2	0.0
coururier	couturier	Fourier	0	True	True	1	False	False	9	4	5	0	7	3	4	1	False	False	False	3	0.0
coururier	couturier	careerism	0	True	True	1	False	False	9	4	5	0	9	5	4	0	False	False	False	6	0.0
coururier	couturier	careerist	0	True	True	1	False	False	9	4	5	0	9	5	4	0	False	False	False	6	0.0
convenant	covenant	covenant	1	True	True	1	False	False	9	6	3	0	8	5	3	0	False	False	False	1	0.0
convenant	covenant	convenient	0	True	True	1	False	False	9	6	3	0	10	6	4	0	False	True	True	2	0.0
convenant	covenant	convention	0	True	True	1	False	False	9	6	3	0	10	6	4	0	False	True	True	4	0.0
convenant	covenant	conversant	0	True	True	1	False	False	9	6	3	0	10	7	3	0	False	False	False	2	0.0
convenant	covenant	conventicle	0	True	True	1	False	False	9	6	3	0	11	7	4	0	False	True	True	5	0.0
convenant	covenant	convenience	0	True	True	1	False	False	9	6	3	0	11	6	5	0	False	True	True	4	0.0
convenant	covenant	convergent	0	True	True	1	False	False	9	6	3	0	10	7	3	0	False	False	False	3	0.0
coverted	covered	covered	1	True	True	1	True	True	8	5	3	0	7	4	3	0	False	True	True	1	0.0
coverted	covered	coveted	0	True	True	1	True	True	8	5	3	0	7	4	3	0	False	False	False	1	0.0
coverted	covered	converted	0	True	True	1	True	True	8	5	3	0	9	6	3	0	False	False	False	1	0.0
coverted	covered	covert ed	0	True	True	1	True	True	8	5	3	0	9	5	3	0	True	True	True	1	0.0
coverted	covered	covert-ed	0	True	True	1	True	True	8	5	3	0	9	5	3	0	False	True	True	1	0.0
coverted	covered	controverted	0	True	True	1	True	True	8	5	3	0	12	8	4	0	False	False	False	4	0.0
coverted	covered	covert	0	True	True	1	True	True	8	5	3	0	6	4	2	0	False	True	True	2	0.0
coverted	covered	overexerted	0	True	True	1	True	True	8	5	3	0	11	6	5	0	False	False	False	5	0.0
coverted	covered	converter	0	True	True	1	True	True	8	5	3	0	9	6	3	0	False	False	False	2	0.0
coverted	covered	caveatted	0	True	True	1	True	True	8	5	3	0	9	5	4	0	False	False	False	3	0.0
coverted	covered	coveter	0	True	True	1	True	True	8	5	3	0	7	4	3	0	False	False	False	2	0.0
coverted	coveted	covered	0	True	True	1	False	False	8	5	3	0	7	4	3	0	False	True	True	1	0.0
coverted	coveted	coveted	1	True	True	1	False	False	8	5	3	0	7	4	3	0	False	False	False	1	0.0
coverted	coveted	converted	0	True	True	1	False	False	8	5	3	0	9	6	3	0	False	False	False	1	0.0
coverted	coveted	covert ed	0	True	True	1	False	False	8	5	3	0	9	5	3	0	True	True	True	1	0.0
coverted	coveted	covert-ed	0	True	True	1	False	False	8	5	3	0	9	5	3	0	False	True	True	1	0.0
coverted	coveted	controverted	0	True	True	1	False	False	8	5	3	0	12	8	4	0	False	False	False	4	0.0
coverted	coveted	covert	0	True	True	1	False	False	8	5	3	0	6	4	2	0	False	True	True	2	0.0
coverted	coveted	overexerted	0	True	True	1	False	False	8	5	3	0	11	6	5	0	False	False	False	5	0.0
coverted	coveted	converter	0	True	True	1	False	False	8	5	3	0	9	6	3	0	False	False	False	2	0.0
coverted	coveted	caveatted	0	True	True	1	False	False	8	5	3	0	9	5	4	0	False	False	False	3	0.0
coverted	coveted	coveter	0	True	True	1	False	False	8	5	3	0	7	4	3	0	False	False	False	2	0.0
cpoy	coy	copy	0	True	True	1	False	True	4	3	1	0	4	3	1	0	False	True	False	2	0.0
cpoy	coy	coy	1	True	True	1	False	True	4	3	1	0	3	2	1	0	False	False	True	1	0.0
cpoy	coy	cloy	0	True	True	1	False	True	4	3	1	0	4	3	1	0	False	False	True	1	0.0
cpoy	coy	CPO	0	True	True	1	False	True	4	3	1	0	3	2	0	3	False	True	True	4	0.0
cpoy	coy	cowpony	0	True	True	1	False	True	4	3	1	0	7	5	2	0	False	False	False	3	0.0
cpoy	coy	copay	0	True	True	1	False	True	4	3	1	0	5	3	2	0	False	True	False	2	0.0
creaeted	created	created	1	True	True	1	True	True	8	4	4	0	7	4	3	0	False	True	True	1	0.0
creaeted	created	cremated	0	True	True	1	True	True	8	4	4	0	8	5	3	0	False	False	False	2	0.0
creaeted	created	excreted	0	True	True	1	True	True	8	4	4	0	8	5	3	0	False	False	False	4	0.0
creaeted	created	credited	0	True	True	1	True	True	8	4	4	0	8	5	3	0	False	True	False	2	0.0
creaeted	created	creaked	0	True	True	1	True	True	8	4	4	0	7	4	3	0	False	False	False	2	0.0
creaeted	created	credit's	0	True	True	1	True	True	8	4	4	0	8	5	2	0	False	False	False	4	0.0
creaeted	created	creditor	0	True	True	1	True	True	8	4	4	0	8	5	3	0	False	False	False	4	0.0
critereon	criterion	criterion	1	True	True	1	True	True	9	5	4	0	9	5	4	0	False	True	True	1	0.0
critereon	criterion	criteria	0	True	True	1	True	True	9	5	4	0	8	4	4	0	False	True	False	3	0.0
critereon	criterion	critter	0	True	True	1	True	True	9	5	4	0	7	5	2	0	False	True	False	4	0.0
critereon	criterion	reconnoiter	0	True	True	1	True	True	9	5	4	0	11	6	5	0	False	False	False	9	0.0
critereon	criterion	screenwriter	0	True	True	1	True	True	9	5	4	0	12	8	4	0	False	False	False	9	0.0
critereon	criterion	gridiron	0	True	True	1	True	True	9	5	4	0	8	5	3	0	False	False	False	4	0.0
critereon	criterion	escritoire	0	True	True	1	True	True	9	5	4	0	10	5	5	0	False	False	False	6	0.0
critisize	criticise	criticize	0	False	False	2	True	False	9	5	4	0	9	5	4	0	False	True	False	1	0.0
critisize	criticise	criticism	0	False	False	2	True	False	9	5	4	0	9	6	3	0	False	True	False	3	0.0
critisize	criticise	critique	0	False	False	2	True	False	9	5	4	0	8	4	4	0	False	True	False	3	0.0
critisize	criticise	Cristie	0	False	False	2	True	False	9	5	4	0	7	4	3	1	False	False	False	5	0.0
critisize	criticise	Christianize	0	False	False	2	True	False	9	5	4	0	12	7	5	1	False	False	False	5	0.0
critisize	criticise	criticizing	0	False	False	2	True	False	9	5	4	0	11	7	4	0	False	True	False	4	0.0
critisize	criticise	cretaceous	0	False	False	2	True	False	9	5	4	0	10	5	5	0	False	True	False	7	0.0
critisized	criticised	criticized	0	False	False	2	True	False	10	6	4	0	10	6	4	0	False	True	False	1	0.0
critisized	criticised	criticizes	0	False	False	2	True	False	10	6	4	0	10	6	4	0	False	True	False	2	0.0
critisized	criticised	criticizer	0	False	False	2	True	False	10	6	4	0	10	6	4	0	False	True	False	2	0.0
critisized	criticised	criticize	0	False	False	2	True	False	10	6	4	0	9	5	4	0	False	True	False	2	0.0
critisized	criticised	discretized	0	False	False	2	True	False	10	6	4	0	11	7	4	0	False	False	False	6	0.0
critisized	criticised	criticizing	0	False	False	2	True	False	10	6	4	0	11	7	4	0	False	True	False	4	0.0
critisized	criticised	criticism	0	False	False	2	True	False	10	6	4	0	9	6	3	0	False	True	False	4	0.0
critisizes	criticises	criticizes	0	False	False	2	True	False	10	6	4	0	10	6	4	0	False	True	False	1	0.0
critisizes	criticises	criticizer	0	False	False	2	True	False	10	6	4	0	10	6	4	0	False	True	False	2	0.0
critisizes	criticises	criticize	0	False	False	2	True	False	10	6	4	0	9	5	4	0	False	True	False	2	0.0
critisizes	criticises	critiques	0	False	False	2	True	False	10	6	4	0	9	5	4	0	False	True	False	3	0.0
critisizes	criticises	prioritizes	0	False	False	2	True	False	10	6	4	0	11	6	5	0	False	False	False	4	0.0
critisizes	criticises	criticizing	0	False	False	2	True	False	10	6	4	0	11	7	4	0	False	True	False	4	0.0
critisizes	criticises	criticism	0	False	False	2	True	False	10	6	4	0	9	6	3	0	False	True	False	4	0.0
critising	criticising	criticizing	0	False	False	2	True	False	9	6	3	0	11	7	4	0	False	True	False	3	0.0
critising	criticising	critiquing	0	False	False	2	True	False	9	6	3	0	10	6	4	0	False	True	False	2	0.0
critising	criticising	scriptwriting	0	False	False	2	True	False	9	6	3	0	13	10	3	0	False	False	False	5	0.0
critising	criticising	criticism	0	False	False	2	True	False	9	6	3	0	9	6	3	0	False	True	False	3	0.0
critising	criticising	criticize	0	False	False	2	True	False	9	6	3	0	9	5	4	0	False	True	False	3	0.0
critising	criticising	criticalness	0	False	False	2	True	False	9	6	3	0	12	8	4	0	False	True	False	6	0.0
critisizing	criticising	criticizing	0	False	False	2	True	False	11	7	4	0	11	7	4	0	False	True	False	1	0.0
critisizing	criticising	scrutinizing	0	False	False	2	True	False	11	7	4	0	12	8	4	0	False	False	False	3	0.0
critisizing	criticising	critiquing	0	False	False	2	True	False	11	7	4	0	10	6	4	0	False	True	False	3	0.0
critisizing	criticising	criminalizing	0	False	False	2	True	False	11	7	4	0	13	8	5	0	False	False	False	4	0.0
critisizing	criticising	scriptwriting	0	False	False	2	True	False	11	7	4	0	13	10	3	0	False	False	False	5	0.0
critisizing	criticising	criticizes	0	False	False	2	True	False	11	7	4	0	10	6	4	0	False	True	False	4	0.0
critisizing	criticising	criticizer	0	False	False	2	True	False	11	7	4	0	10	6	4	0	False	True	False	4	0.0
critisism	criticism	criticism	1	True	True	1	True	False	9	6	3	0	9	6	3	0	False	True	False	1	0.0
critisism	criticism	Briticism	0	True	True	1	True	False	9	6	3	0	9	6	3	1	False	False	False	2	0.0
critisism	criticism	cretinism	0	True	True	1	True	False	9	6	3	0	9	6	3	0	False	False	False	2	0.0
critisism	criticism	anchoritism	0	True	True	1	True	False	9	6	3	0	11	7	4	0	False	False	False	6	0.0
critisism	criticism	primitivism	0	True	True	1	True	False	9	6	3	0	11	7	4	0	False	False	False	4	0.0
critisism	criticism	criticizes	0	True	True	1	True	False	9	6	3	0	10	6	4	0	False	True	False	4	0.0
critisism	criticism	criticize	0	True	True	1	True	False	9	6	3	0	9	5	4	0	False	True	False	3	0.0
critisisms	criticisms	criticisms	1	True	True	1	True	False	10	7	3	0	10	7	3	0	False	True	False	1	0.0
critisisms	criticisms	criticism	0	True	True	1	True	False	10	7	3	0	9	6	3	0	False	True	False	2	0.0
critisisms	criticisms	Briticisms	0	True	True	1	True	False	10	7	3	0	10	7	3	1	False	False	False	2	0.0
critisisms	criticisms	cretinisms	0	True	True	1	True	False	10	7	3	0	10	7	3	0	False	False	False	2	0.0
critisisms	criticisms	creationisms	0	True	True	1	True	False	10	7	3	0	12	7	5	0	False	False	False	4	0.0
critisisms	criticisms	criticizes	0	True	True	1	True	False	10	7	3	0	10	6	4	0	False	True	False	3	0.0
critisisms	criticisms	criticizer	0	True	True	1	True	False	10	7	3	0	10	6	4	0	False	True	False	4	0.0
critisize	criticize	criticize	1	True	True	1	True	False	9	5	4	0	9	5	4	0	False	True	False	1	0.0
critisize	criticize	criticism	0	True	True	1	True	False	9	5	4	0	9	6	3	0	False	True	False	3	0.0
critisize	criticize	critique	0	True	True	1	True	False	9	5	4	0	8	4	4	0	False	True	False	3	0.0
critisize	criticize	Cristie	0	True	True	1	True	False	9	5	4	0	7	4	3	1	False	False	False	5	0.0
critisize	criticize	Christianize	0	True	True	1	True	False	9	5	4	0	12	7	5	1	False	False	False	5	0.0
critisize	criticize	criticizing	0	True	True	1	True	False	9	5	4	0	11	7	4	0	False	True	False	4	0.0
critisize	criticize	cretaceous	0	True	True	1	True	False	9	5	4	0	10	5	5	0	False	True	False	7	0.0
critisized	criticized	criticized	1	True	True	1	True	False	10	6	4	0	10	6	4	0	False	True	False	1	0.0
critisized	criticized	criticizes	0	True	True	1	True	False	10	6	4	0	10	6	4	0	False	True	False	2	0.0
critisized	criticized	criticizer	0	True	True	1	True	False	10	6	4	0	10	6	4	0	False	True	False	2	0.0
critisized	criticized	criticize	0	True	True	1	True	False	10	6	4	0	9	5	4	0	False	True	False	2	0.0
critisized	criticized	discretized	0	True	True	1	True	False	10	6	4	0	11	7	4	0	False	False	False	6	0.0
critisized	criticized	criticizing	0	True	True	1	True	False	10	6	4	0	11	7	4	0	False	True	False	4	0.0
critisized	criticized	criticism	0	True	True	1	True	False	10	6	4	0	9	6	3	0	False	True	False	4	0.0
critisizes	criticizes	criticizes	1	True	True	1	True	False	10	6	4	0	10	6	4	0	False	True	False	1	0.0
critisizes	criticizes	criticizer	0	True	True	1	True	False	10	6	4	0	10	6	4	0	False	True	False	2	0.0
critisizes	criticizes	criticize	0	True	True	1	True	False	10	6	4	0	9	5	4	0	False	True	False	2	0.0
critisizes	criticizes	critiques	0	True	True	1	True	False	10	6	4	0	9	5	4	0	False	True	False	3	0.0
critisizes	criticizes	prioritizes	0	True	True	1	True	False	10	6	4	0	11	6	5	0	False	False	False	4	0.0
critisizes	criticizes	criticizing	0	True	True	1	True	False	10	6	4	0	11	7	4	0	False	True	False	4	0.0
critisizes	criticizes	criticism	0	True	True	1	True	False	10	6	4	0	9	6	3	0	False	True	False	4	0.0
critising	criticizing	criticizing	1	True	True	3	True	False	9	6	3	0	11	7	4	0	False	True	False	3	0.0
critising	criticizing	critiquing	0	True	True	3	True	False	9	6	3	0	10	6	4	0	False	True	False	2	0.0
critising	criticizing	scriptwriting	0	True	True	3	True	False	9	6	3	0	13	10	3	0	False	False	False	5	0.0
critising	criticizing	criticism	0	True	True	3	True	False	9	6	3	0	9	6	3	0	False	True	False	3	0.0
critising	criticizing	criticize	0	True	True	3	True	False	9	6	3	0	9	5	4	0	False	True	False	3	0.0
critising	criticizing	criticalness	0	True	True	3	True	False	9	6	3	0	12	8	4	0	False	True	False	6	0.0
critisizing	criticizing	criticizing	1	True	True	1	True	False	11	7	4	0	11	7	4	0	False	True	False	1	0.0
critisizing	criticizing	scrutinizing	0	True	True	1	True	False	11	7	4	0	12	8	4	0	False	False	False	3	0.0
critisizing	criticizing	critiquing	0	True	True	1	True	False	11	7	4	0	10	6	4	0	False	True	False	3	0.0
critisizing	criticizing	criminalizing	0	True	True	1	True	False	11	7	4	0	13	8	5	0	False	False	False	4	0.0
critisizing	criticizing	scriptwriting	0	True	True	1	True	False	11	7	4	0	13	10	3	0	False	False	False	5	0.0
critisizing	criticizing	criticizes	0	True	True	1	True	False	11	7	4	0	10	6	4	0	False	True	False	4	0.0
critisizing	criticizing	criticizer	0	True	True	1	True	False	11	7	4	0	10	6	4	0	False	True	False	4	0.0
criticists	critics	criticisms	0	True	False	3	True	False	10	7	3	0	10	7	3	0	False	True	True	1	0.0
criticists	critics	criticism	0	True	False	3	True	False	10	7	3	0	9	6	3	0	False	True	True	2	0.0
criticists	critics	criticizes	0	True	False	3	True	False	10	7	3	0	10	6	4	0	False	True	True	2	0.0
criticists	critics	criticizer	0	True	False	3	True	False	10	7	3	0	10	6	4	0	False	True	True	3	0.0
criticists	critics	Briticisms	0	True	False	3	True	False	10	7	3	0	10	7	3	1	False	False	False	2	0.0
criticists	critics	criticized	0	True	False	3	True	False	10	7	3	0	10	6	4	0	False	True	True	3	0.0
criticists	critics	criticizing	0	True	False	3	True	False	10	7	3	0	11	7	4	0	False	True	True	4	0.0
crucifiction	crucifixion	crucification	0	True	True	2	True	True	12	7	5	0	13	7	6	0	False	True	True	1	0.0
crucifiction	crucifixion	Crucifixion	0	True	True	2	True	True	12	7	5	0	11	6	5	1	False	True	True	3	0.0
crucifiction	crucifixion	crucifixion	1	True	True	2	True	True	12	7	5	0	11	6	5	0	False	True	True	2	0.0
crucifiction	crucifixion	rectification	0	True	True	2	True	True	12	7	5	0	13	7	6	0	False	False	False	4	0.0
crucifiction	crucifixion	excruciation	0	True	True	2	True	True	12	7	5	0	12	6	6	0	False	False	False	5	0.0
crucifiction	crucifixion	calcification	0	True	True	2	True	True	12	7	5	0	13	7	6	0	False	False	False	3	0.0
crucifiction	crucifixion	scarification	0	True	True	2	True	True	12	7	5	0	13	7	6	0	False	False	False	5	0.0
crusies	cruises	cruises	1	True	True	2	True	True	7	4	3	0	7	4	3	0	False	True	True	2	0.0
crusies	cruises	cruses	0	True	True	2	True	True	7	4	3	0	6	4	2	0	False	True	True	1	0.0
crusies	cruises	crusties	0	True	True	2	True	True	7	4	3	0	8	5	3	0	False	False	False	1	0.0
crusies	cruises	crushes	0	True	True	2	True	True	7	4	3	0	7	5	2	0	False	True	False	1	0.0
crusies	cruises	crucifies	0	True	True	2	True	True	7	4	3	0	9	5	4	0	False	False	False	3	0.0
crusies	cruises	crusades	0	True	True	2	True	True	7	4	3	0	8	5	3	0	False	False	False	2	0.0
crusies	cruises	crudities	0	True	True	2	True	True	7	4	3	0	9	5	4	0	False	False	False	3	0.0
crusies	cruises	cruelties	0	True	True	2	True	True	7	4	3	0	9	5	4	0	False	False	False	3	0.0
crusies	cruises	crosses	0	True	True	2	True	True	7	4	3	0	7	5	2	0	False	True	True	2	0.0
crusies	cruises	creases	0	True	True	2	True	True	7	4	3	0	7	4	3	0	False	True	True	3	0.0
culiminating	culminating	culminating	1	True	True	1	True	True	12	7	5	0	11	7	4	0	False	True	True	1	0.0
culiminating	culminating	eliminating	0	True	True	1	True	True	12	7	5	0	11	6	5	0	False	False	False	2	0.0
culiminating	culminating	incriminating	0	True	True	1	True	True	12	7	5	0	13	8	5	0	False	False	False	4	0.0
culiminating	culminating	fulminating	0	True	True	1	True	True	12	7	5	0	11	7	4	0	False	False	False	2	0.0
culiminating	culminating	culmination	0	True	True	1	True	True	12	7	5	0	11	6	5	0	False	True	True	3	0.0
culiminating	culminating	Clementina	0	True	True	1	True	True	12	7	5	0	10	6	4	1	False	True	False	6	0.0
culiminating	culminating	Clementine	0	True	True	1	True	True	12	7	5	0	10	6	4	1	False	True	False	6	0.0
cumulatative	cumulative	cumulative	1	True	True	2	True	True	12	6	6	0	10	5	5	0	False	True	True	2	0.0
cumulatative	cumulative	calculative	0	True	True	2	True	True	12	6	6	0	11	6	5	0	False	False	False	5	0.0
cumulatative	cumulative	articulative	0	True	True	2	True	True	12	6	6	0	12	6	6	0	False	False	False	7	0.0
cumulatative	cumulative	circulative	0	True	True	2	True	True	12	6	6	0	11	6	5	0	False	False	False	5	0.0
cumulatative	cumulative	consultative	0	True	True	2	True	True	12	6	6	0	12	7	5	0	False	False	False	4	0.0
cumulatative	cumulative	multiplicative	0	True	True	2	True	True	12	6	6	0	14	8	6	0	False	False	False	7	0.0
currenly	currently	currently	1	True	True	1	False	False	8	6	2	0	9	7	2	0	False	False	False	1	0.0
currenly	currently	currency	0	True	True	1	False	False	8	6	2	0	8	6	2	0	False	False	False	1	0.0
currenly	currently	current	0	True	True	1	False	False	8	6	2	0	7	5	2	0	False	False	False	2	0.0
currenly	currently	recurrence	0	True	True	1	False	False	8	6	2	0	10	6	4	0	False	False	False	4	0.0
currenly	currently	Currey	0	True	True	1	False	False	8	6	2	0	6	4	2	1	False	False	False	3	0.0
